"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totALEAF","totALEAF0","totELEAF"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.51137556306915,1.29998986649303,1.21138569657612,5.45795072220488,0.0552003136476535,0.072933601658871,0.0218228177443282
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.584430091561603,0.296594822182469,0.287835269379135,1.19165800661963,0.0125280731879319,0.0159239089526426,0.00498305943247355
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.55341521120612,2.99513312762131,2.55828208358481,11.8908141546163,0.119267246427508,0.158894784341715,0.0474062597416269
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07745947698626,1.69702384037615,1.38043563661011,6.0326902267037,0.0641293698831865,0.080613741002782,0.0255524484159769
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.47167563865913,0.769636497676334,0.702039140982796,2.98106571868018,0.0312583982980326,0.0398354383744424,0.0124478252856942
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.15418585491616,1.68627178396746,1.4679140709487,6.55733766444303,0.0678609498405326,0.0876245091798845,0.0270104830226715
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.11179352781297,1.09003426375946,1.02175926405351,4.52624998748481,0.0463096880951184,0.060483454394826,0.0184313667751316
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72713867585168,0.876337236614743,0.850801439236942,3.68318315792738,0.0373296868508577,0.0492177058660616,0.0149416286837187
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5174632150576,42.328086951652,33.1893762634055,185.934834544212,1.67066195360685,2.48461333701403,0.668846315599484
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.875256756465,43.9638459474328,34.9114108090323,218.462329682473,1.80603446602955,2.91927233159294,0.723263070844714
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1602756381467,32.7955236630515,26.3647519750952,150.589859108591,1.34447967565602,2.01230486625841,0.538888177674898
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9525970350746,25.232837395191,19.7197596398836,99.2496486495759,0.960141897081413,1.32625498246837,0.385254576322876
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",37.9992159987697,20.9775358606111,17.0216801381586,91.7940804382157,0.847469422079752,1.22662758204944,0.339260046183162
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1126559214461,28.9779987234377,25.1346571980083,150.932962891528,1.27971157006522,2.01688969963379,0.512169602820535
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1015959288255,31.3569298334482,25.7446660953773,137.779354131345,1.27158884114019,1.84112042092102,0.509017920949477
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.2743140332346,18.0159640257806,14.2583500074539,71.3111460156737,0.693966731132292,0.95291785911245,0.278200264386233
