"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totALEAF","totALEAF0","totELEAF"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.51506315384403,1.29996656978509,1.21509658405894,5.45795072220488,0.0616638274009781,0.0745769758868639,0.0268364388215291
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.584385488996616,0.296550219617481,0.287835269379135,1.19165800661963,0.0138581518316788,0.0162827139613967,0.00605162029024934
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.55327160853621,2.9949895249514,2.55828208358481,11.8908141546163,0.132810038514878,0.162475076382838,0.05803435531891
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07971119379027,1.69702384037615,1.38268735341412,6.0326902267037,0.0706044710898946,0.0824301677439939,0.0308892511935841
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.47140034359047,0.769636497676334,0.701763845914137,2.98106571868018,0.0345735344908424,0.0407330292145541,0.0151201412352748
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.1542894150913,1.68615417003194,1.46813524505936,6.55733766444303,0.0751589262350966,0.0895989058482443,0.0328543066682214
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.11179352781297,1.09003426375946,1.02175926405351,4.52624998748481,0.0515626664067457,0.0618462960468446,0.0225491643590463
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72713867585168,0.876337236614743,0.850801439236942,3.68318315792738,0.0416497704056029,0.0503267023716713,0.0182629744837882
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5127374426977,42.3278224569263,33.1849149857713,185.934834544212,1.88907103031016,2.54059781373951,0.82973690399789
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.87912847359,43.9638459474328,34.9152825261573,218.462329682473,2.06421134023444,2.98505074929226,0.907393369343519
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1602756381467,32.7955236630515,26.3647519750952,150.589859108591,1.52803094849617,2.05764706629868,0.672191689945348
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9253232125874,25.232837395191,19.6924858173964,99.2496486495759,1.07269675561265,1.35613878373915,0.471950451100962
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",37.9996579078086,20.97797776965,17.0216801381586,91.7940804382157,0.957355029046905,1.25426653185908,0.420581046300982
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1440038734504,28.9785807115501,25.1654231619003,150.932962891528,1.47106707990067,2.06233520729685,0.646608024334472
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1827648542926,31.3569298334482,25.8258350208444,137.779354131345,1.43925116782245,1.8826054124963,0.632181253592486
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.2743140332346,18.0159640257806,14.2583500074539,71.3111460156737,0.775913752657029,0.974389452663859,0.341037958469088
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6536864853867,28.9449333370503,24.7087531483364,144.847909791357,1.45502127628894,1.97918955768966,0.638144603467718
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8856806999235,21.6719717581313,17.2137089417922,85.4983148355981,0.931349176587211,1.16824172448484,0.409439076137928
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7191240391451,16.7876531869129,12.9314708522323,59.8265905174722,0.676087408842804,0.817465460115475,0.297022237587556
