"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totALEAF","totALEAF0","totELEAF"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.51137556306915,1.29998986649303,1.21138569657612,5.45795072220488,0.0626653351209703,0.0767713753425965,0.0240706926700238
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.584498859578037,0.296550219617481,0.287948639960556,1.19165800661963,0.0141141183748824,0.0167618266933067,0.00544270866547776
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.55553053850765,2.9949895249514,2.56054101355625,11.8908141546163,0.135071401419624,0.167255844373825,0.0521079879712575
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07745947698626,1.69702384037615,1.38043563661011,6.0326902267037,0.0719252287290952,0.0848556444153431,0.0277892674758533
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.47144877381621,0.769684927902072,0.701763845914137,2.98106571868018,0.0352031154565934,0.0419315832733075,0.0135950313994194
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.15434482806684,1.68620958300748,1.46813524505936,6.55733766444303,0.076519601856727,0.0922353199410588,0.0295355336985224
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.1112022690602,1.09003426375946,1.02116800530074,4.52624998748481,0.0524494851010004,0.0636661000382287,0.0202530925640389
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72740046496833,0.876337236614743,0.851063228353587,3.68318315792738,0.0423520067976392,0.0518075466534339,0.0164050226086024
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5127374426977,42.3278224569263,33.1849149857713,185.934834544212,1.91554001556927,2.61535394850372,0.743098149753645
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.87912847359,43.9638459474328,34.9152825261573,218.462329682473,2.08922259697034,3.07288474445878,0.811076155438414
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1300997952526,32.7955236630515,26.334576132201,150.589859108591,1.547752925467,2.11819255703063,0.60131397084399
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9525970350746,25.232837395191,19.7197596398836,99.2496486495759,1.09004162287845,1.3960426572007,0.423635854019122
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",37.9996579078086,20.97797776965,17.0216801381586,91.7940804382157,0.971145402419615,1.2911728526387,0.376803730393995
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1115358679243,28.976878669916,25.1346571980083,150.932962891528,1.48744478507855,2.12301864481376,0.577341838889771
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1015959288255,31.3569298334482,25.7446660953773,137.779354131345,1.45864399394837,1.9380003684249,0.56587954428232
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.2674614023583,18.0159640257806,14.2514973765777,71.3111460156737,0.788460329238181,1.00306049569248,0.306145617206648
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6624387070025,28.9449333370503,24.7175053699522,144.847909791357,1.47307235772231,2.0374264657506,0.570439830120244
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8778874920611,21.6737717265857,17.2041157654754,85.4983148355981,0.946202332612452,1.20261679767449,0.367442814699546
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7195803337163,16.7881094814841,12.9314708522323,59.8265905174722,0.688267491074739,0.841519073706335,0.267095269903637
"20","yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",26.4921491029792,14.8374423405284,11.6547067624508,53.3957631285374,0.618049510867655,0.751063243603143,0.239931681547686
"21","yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",42.1898973071791,23.284406780987,18.9054905261921,101.386083630257,1.07484681723402,1.42609368919878,0.416828765765334
"22","yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",63.6178013353689,34.6975907055497,28.9202106298192,151.688012530328,1.61869959064821,2.13363915096577,0.628421805200294
"23","yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",65.9176563513576,36.7769640636458,29.1406922877117,152.318566633252,1.6537817921239,2.14250850654872,0.64126762823948
"24","yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",36.9702923241227,20.3239744087112,16.6463179154116,79.5415794368595,0.89221983367863,1.11882953164942,0.345684284337154
"25","yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",48.1402401202556,26.3248791497273,21.8153609705282,114.663788387057,1.21967143611129,1.61285749624918,0.472747324699976
"26","yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",88.5223006767949,47.9598361631882,40.5624645136067,263.416756709214,2.48542571025682,3.70521240116344,0.964326744840188
"27","yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",42.7753646118474,23.5566346651538,19.2187299466936,102.662568442475,1.09271264307681,1.44404868726047,0.423540478049802
"28","yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",78.7874939910571,42.9283327479735,35.8591612430836,214.858711283813,2.13981669014038,3.02219635338381,0.829559287126285
"29","yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",17.2260007262274,9.7830136022161,7.44298712401128,33.4205497257822,0.389730098157376,0.470092475682417,0.151254655255669
"30","yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",40.8042757301288,22.6874040887903,18.1168716413385,91.693548779594,1.00274810055294,1.2897587772667,0.388416040295581
"31","yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",55.0549060565592,30.0548536661562,25.0000523904031,131.764187273282,1.40080394723449,1.85339120720071,0.543884562814012
"32","yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",10.2025166095034,5.95408972164585,4.24842688785753,20.7297897097324,0.232699757062536,0.291584616201161,0.0907522909260728
"33","yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",22.4261673141471,12.8846139486805,9.54155336546661,53.3502107273373,0.550932745524151,0.750422504859193,0.215397596740712
"34","yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",8.75630290538805,5.0171550962839,3.73914780910416,17.0075301185243,0.196984435726043,0.239227421579262,0.07670793514852
"35","yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",16.2016632553431,9.22891450140524,6.97274875393788,39.3596156720191,0.401852298797926,0.55363120370501,0.157419104287215
"36","yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",10.0242801964805,5.73738300473235,4.28689719174817,20.1354191012226,0.228717283227999,0.283224216593141,0.0890752500524348
"37","yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",9.57517191632738,5.53417497193409,4.04099694439329,20.4988678022749,0.226275907963895,0.288336475399866,0.0880305815777966
