"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totALEAF","totALEAF0","totELEAF"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.51137556306915,1.29998986649303,1.21138569657612,5.45795072220488,0.0505469935973221,0.0668720213697399,0.0183340194813682
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.584385488996616,0.296550219617481,0.287835269379135,1.19165800661963,0.0114728017766223,0.0146004578897879,0.00418729365803658
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.55553053850765,2.9949895249514,2.56054101355625,11.8908141546163,0.109207848674071,0.145688889241177,0.0398297603819734
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07745947698626,1.69702384037615,1.38043563661011,6.0326902267037,0.0587336687937223,0.0739138571031618,0.0214750367696436
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.47140034359047,0.769636497676334,0.701763845914137,2.98106571868018,0.0286214511692018,0.0365246775924805,0.0104585640769451
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.15440037493483,1.68626512987547,1.46813524505936,6.55733766444303,0.0621473857854806,0.080341953737554,0.0226984167375498
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.11119942701209,1.09003142171135,1.02116800530074,4.52624998748481,0.0423986855110776,0.055456617564622,0.0154847074284436
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72713867585168,0.876337236614743,0.850801439236942,3.68318315792738,0.0341755709769413,0.0451271760009746,0.0125539473275094
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5130410770109,42.3236648136053,33.1893762634055,185.934834544212,1.5281648901242,2.27811478371073,0.561477484141108
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.875256756465,43.9638459474328,34.9114108090323,218.462329682473,1.65102826632917,2.67664886008861,0.606820640599602
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1602756381467,32.7955236630515,26.3647519750952,150.589859108591,1.22978070075541,1.8450603145621,0.452388282507977
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9253232125874,25.232837395191,19.6924858173964,99.2496486495759,0.87852619743139,1.21602868241955,0.323527702317044
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",37.9983757799565,20.9766956417979,17.0216801381586,91.7940804382157,0.775376337441935,1.12468140903262,0.284868180237614
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1132379095584,28.9785807115501,25.1346571980083,150.932962891528,1.17012394959154,1.84926409811978,0.429792650619787
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1827648542926,31.3569298334482,25.8258350208444,137.779354131345,1.16443775582396,1.68810316961935,0.427782905286101
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.2748169940045,18.0164669865506,14.2583500074539,71.3111460156737,0.635153664484552,0.873719958822626,0.233685154545459
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6610600165339,28.9435546465816,24.7175053699522,144.847909791357,1.16071117323794,1.77470867949074,0.425077544580471
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8878545477732,21.6741456059811,17.2137089417922,85.4983148355981,0.762925641542201,1.04754429414364,0.28074736889439
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7360670684699,16.787750262646,12.9483168058239,59.8265905174722,0.560433454270936,0.733008640639921,0.206090641431428
"20","yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",26.4930086736717,14.8383019112209,11.6547067624508,53.3957631285374,0.502863792693199,0.654216718824213,0.185073511394701
"21","yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",42.1906219859369,23.2851314597448,18.9054905261921,101.386083630257,0.85802960204625,1.24220475709569,0.315070149423897
"22","yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",63.4709937813155,34.6975907055497,28.7734030757658,151.688012530328,1.2918300652987,1.85851513356347,0.475063580422923
"23","yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",65.916168320167,36.7754760324553,29.1406922877117,152.318566633252,1.32568526585422,1.86624082212163,0.486755956654658
"24","yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",36.9702923241227,20.3239744087112,16.6463179154116,79.5415794368595,0.720896879367979,0.974561052419275,0.264532477005608
"25","yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",48.0849523677675,26.3260947616407,21.7588576061269,114.663788387057,0.974257812017407,1.40488613723815,0.357527163033477
"26","yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",88.5217673616982,47.9593028480915,40.5624645136067,263.416756709214,1.94414458537665,3.22744045895123,0.713674253907101
"27","yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",42.7756363708642,23.5569064241707,19.2187299466936,102.662568442475,0.8721036329362,1.25784453179969,0.319992347013444
"28","yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",78.7874939910571,42.9283327479735,35.8591612430836,214.858711283813,1.68595188717322,2.63249652914446,0.618442572731087
"29","yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",17.2261677974981,9.78318067348682,7.44298712401128,33.4205497257822,0.318691259991823,0.409475979026082,0.117275507645983
"30","yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",40.8430223745678,22.6874040887903,18.1556182857774,91.693548779594,0.807238203467432,1.12344967288001,0.296025898235669
"31","yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",55.0944468867025,30.051379172429,25.0430677142735,131.764187273282,1.1188331828199,1.61440401271079,0.411478980513429
"32","yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",10.1998306667981,5.95408972164585,4.24574094515224,20.7297897097324,0.189393651800748,0.253985975875471,0.0701306489106343
"33","yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",22.4261673141471,12.8846139486805,9.54155336546661,53.3502107273373,0.441848717159831,0.653658600713307,0.163864289912146
"34","yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",8.75630290538805,5.0171550962839,3.73914780910416,17.0075301185243,0.160996264583289,0.208380026757185,0.0594981308741421
"35","yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",16.2261512409326,9.2307553007803,6.99539594015231,39.3596156720191,0.322044323065962,0.48224273070401,0.119736866719165
"36","yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",10.0242801964805,5.73738300473235,4.28689719174817,20.1354191012226,0.186249166596116,0.246703615506751,0.0688360700714332
"37","yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",9.57593607480379,5.53417497193409,4.0417611028697,20.4988678022749,0.183243248164824,0.251156669508263,0.0676396890411089
"38","yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",16.4859357484375,9.13100112637183,7.35493462206567,33.1114899772931,0.310383622027529,0.405689310520373,0.11383368205381
"39","yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",7.99314564224677,4.52658222831274,3.46656341393403,16.5176171541212,0.151723889010773,0.202377504584973,0.0559294063358595
"40","yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",8.9247219544675,5.12569974512013,3.79902220934737,17.7094207422699,0.166596031562985,0.216979746171906,0.0614068088661159
"41","yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",15.5789337200991,9.17841754187335,6.40051617822575,36.5875564744378,0.302589628974624,0.44827884731007,0.111928569575177
"42","yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",14.7285004224808,8.54363327815589,6.18486714432495,31.1174064214157,0.279523191625765,0.381257357036592,0.102949878194394
"43","yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",5.25110707450904,2.96089647702743,2.29021059748161,10.8344338518091,0.0979492903251875,0.1327458837471,0.0362521804663558
"44","yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",16.2875672775907,8.9723054938135,7.3152617837772,35.3430497755771,0.319450906427443,0.433030875535166,0.117159894671785
"45","yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",12.4513498119988,7.23239537396486,5.21895443803395,30.5031190955491,0.245726697623593,0.373730972634588,0.0909718667705154
"46","yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",10.5684371012355,6.14234537272953,4.42609172850595,21.6439276684633,0.196122798793,0.265186196658419,0.0721903376482337
"47","yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",11.4533303827407,6.27119516492937,5.18213521781136,25.779672860389,0.225499458810074,0.315858262957788,0.0829014232167506
"48","yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",11.9055313621846,6.51067507893305,5.39485628325153,25.9060155997983,0.232538638665631,0.317406242190234,0.0853445179666962
"49","yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",13.661459833305,7.68379580963245,5.97766402367259,33.6947413049322,0.274268342981716,0.412835434996568,0.100855317021054
"50","yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",34.5481536856322,18.9842764392548,15.5638772463774,92.1693726138681,0.72713661676529,1.12927957190866,0.2682165874168
"51","yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",47.0144377465692,24.9378768563089,22.0765608902604,114.98213703242,0.9683711415089,1.40878661536617,0.354213701906799
"52","yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",54.1373001887003,29.261259993407,24.8760401952933,123.410438000693,1.09037041308239,1.5120520259841,0.400847138703695
"53","yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",40.1781470690913,21.1044986790294,19.0736483900619,106.919660007598,0.86608756302856,1.31000336074581,0.316419803149322
"54","yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",38.797702358175,20.7602089209456,18.0374934372294,103.395155184213,0.816547136501161,1.26682034685229,0.300213060440224
