"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totALEAF","totALEAF0","totELEAF"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.51506315384403,1.29996656978509,1.21509658405894,5.45795072220488,0.0706741744821132,0.0936843206441647,0.0258883517774988
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.584386090103153,0.296550820724018,0.287835269379135,1.19165800661963,0.0160367598329558,0.0204545032508538,0.00591118221550884
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.5532764114723,2.99499432788748,2.55828208358481,11.8908141546163,0.152513561950851,0.204102767261927,0.0561781669924564
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07745947698626,1.69702384037615,1.38043563661011,6.0326902267037,0.0821049004000979,0.103549576445628,0.0303199281730783
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.47140034359047,0.769636497676334,0.701763845914137,2.98106571868018,0.0400034398483093,0.0511692264853096,0.0147633507234446
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.15434482806684,1.68620958300748,1.46813524505936,6.55733766444303,0.0868502703326274,0.112555014802253,0.0320361141229583
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.11179834575338,1.09003908169987,1.02175926405351,4.52624998748481,0.0592469300654986,0.0776919171179089,0.0218533205033391
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72740046496833,0.876337236614743,0.851063228353587,3.68318315792738,0.0477480448325415,0.0632208917817164,0.0177151364086519
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5171987203319,42.3278224569263,33.1893762634055,185.934834544212,2.13074292725397,3.1915236221339,0.790752045890284
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.875256756465,43.9638459474328,34.9114108090323,218.462329682473,2.29855795519487,3.74984971179367,0.853318582836958
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1313157767267,32.7967396445257,26.334576132201,150.589859108591,1.71358449225526,2.58483620768008,0.636681387474216
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9253232125874,25.232837395191,19.6924858173964,99.2496486495759,1.22630107732329,1.70359469719641,0.456160824984864
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",38.0004245912396,20.978744453081,17.0216801381586,91.7940804382157,1.08164542618082,1.57562178603474,0.401381860492406
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1440038734504,28.9785807115501,25.1654231619003,150.932962891528,1.63071726823005,2.59072549588565,0.60502135234288
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1015959288255,31.3569298334482,25.7446660953773,137.779354131345,1.62284757219036,2.36494718394461,0.602186649100827
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.2674335106968,18.0159361341192,14.2514973765777,71.3111460156737,0.886794967704869,1.22403748382257,0.32957812732733
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6536864853867,28.9449333370503,24.7087531483364,144.847909791357,1.61726946033737,2.48627712418198,0.59820604800335
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8896357100532,21.6759267682611,17.2137089417922,85.4983148355981,1.06514439637698,1.46755658841092,0.395910567670572
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7192211148783,16.787750262646,12.9314708522323,59.8265905174722,0.782752077707907,1.0269080419293,0.290743368795602
"20","yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",26.5241912300866,14.8374423405284,11.6867488895582,53.3957631285374,0.703182659690724,0.916524543474247,0.261399146045491
"21","yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",42.1944459964805,23.284406780987,18.9100392154935,101.386083630257,1.19684048631354,1.74026605425928,0.443895735247297
