"Date","volume","carbon_day"
2013-02-15,"5",4.8410107948421
2013-02-15,"10",5.29495545720102
2013-02-15,"15",5.96062737662107
2013-02-15,"20",6.24817195742455
2013-02-15,"25",6.33835937231051
2013-02-15,"35",6.00557231766086
2013-02-15,"1000",7.98604223736775
2013-02-16,"5",4.92806967114093
2013-02-16,"10",5.4510688071138
2013-02-16,"15",6.11409309683597
2013-02-16,"20",6.36284215588528
2013-02-16,"25",6.45055131809512
2013-02-16,"35",6.08891130617383
2013-02-16,"1000",8.11592129767777
2013-02-17,"5",6.21074497782058
2013-02-17,"10",6.77843011938546
2013-02-17,"15",7.59202441681115
2013-02-17,"20",7.93043373260712
2013-02-17,"25",8.06209781810334
2013-02-17,"35",7.60826239972239
2013-02-17,"1000",10.0878775123075
2013-02-18,"5",5.70879586291042
2013-02-18,"10",6.32391043148195
2013-02-18,"15",7.08079955721341
2013-02-18,"20",7.33377199563916
2013-02-18,"25",7.4155375821432
2013-02-18,"35",7.03363963605774
2013-02-18,"1000",9.35093984464314
2013-02-19,"5",6.64940925110251
2013-02-19,"10",7.36765070143067
2013-02-19,"15",8.26490703101681
2013-02-19,"20",8.55906931242832
2013-02-19,"25",8.66151226455146
2013-02-19,"35",8.2041020440462
2013-02-19,"1000",10.880502274307
2013-02-20,"5",5.82407727480923
2013-02-20,"10",6.39132654137902
2013-02-20,"15",7.24020992724036
2013-02-20,"20",7.48591109870201
2013-02-20,"25",7.60383014038221
2013-02-20,"35",7.16323686922684
2013-02-20,"1000",9.52226440689307
2013-02-21,"5",6.10792137485736
2013-02-21,"10",6.70370923309654
2013-02-21,"15",7.50169145852194
2013-02-21,"20",7.81590670641308
2013-02-21,"25",7.91012638501206
2013-02-21,"35",7.47834798524406
2013-02-21,"1000",9.95440628320075
2013-02-22,"5",5.7374815279809
2013-02-22,"10",6.30658679633909
2013-02-22,"15",7.14015675991444
2013-02-22,"20",7.40364219812094
2013-02-22,"25",7.54499630533392
2013-02-22,"35",7.11984432216396
2013-02-22,"1000",9.44227195037454
2013-02-23,"5",2.5779029712003
2013-02-23,"10",2.786860536866
2013-02-23,"15",3.2671463261781
2013-02-23,"20",3.37366563552353
2013-02-23,"25",3.4971052102968
2013-02-23,"35",3.25483990668322
2013-02-23,"1000",4.35026804911596
2013-02-24,"5",6.22869081940603
2013-02-24,"10",6.78982616060091
2013-02-24,"15",7.68081757709367
2013-02-24,"20",7.99509627199651
2013-02-24,"25",8.1127484814424
2013-02-24,"35",7.66374861126514
2013-02-24,"1000",10.1329040947014
2013-02-25,"5",5.26120038202539
2013-02-25,"10",5.80258488581385
2013-02-25,"15",6.59566101733716
2013-02-25,"20",6.83334917933132
2013-02-25,"25",6.92956633315149
2013-02-25,"35",6.49845867413345
2013-02-25,"1000",8.64066748593649
2013-02-26,"5",5.43452436043965
2013-02-26,"10",6.07799630076788
2013-02-26,"15",6.86524253474864
2013-02-26,"20",7.02955265701819
2013-02-26,"25",7.17446733465934
2013-02-26,"35",6.74661303778223
2013-02-26,"1000",8.98719050934404
2013-02-27,"5",5.99358874850165
2013-02-27,"10",6.5730806677322
2013-02-27,"15",7.4676892338096
2013-02-27,"20",7.73965348199009
2013-02-27,"25",7.83616568983995
2013-02-27,"35",7.37935417110103
2013-02-27,"1000",9.84042711251361
2013-02-28,"5",3.73629772141941
2013-02-28,"10",4.1004188310156
2013-02-28,"15",4.70290203167599
2013-02-28,"20",4.87061462047474
2013-02-28,"25",4.97397242753172
2013-02-28,"35",4.67333090542056
2013-02-28,"1000",6.17823748231678
2013-03-01,"5",2.07604894253945
2013-03-01,"10",2.26438700241084
2013-03-01,"15",2.61240622890225
2013-03-01,"20",2.68547596941425
2013-03-01,"25",2.80407432533199
2013-03-01,"35",2.59222588172403
2013-03-01,"1000",3.42497199800666
2013-03-02,"5",3.31977648974105
2013-03-02,"10",3.62998597275159
2013-03-02,"15",4.11799655763564
2013-03-02,"20",4.34442667172223
2013-03-02,"25",4.42335775791434
2013-03-02,"35",4.17312345096759
2013-03-02,"1000",5.5058533363926
2013-03-03,"5",3.88510494709441
2013-03-03,"10",4.27455391697686
2013-03-03,"15",4.84149337181025
2013-03-03,"20",5.04097402189495
2013-03-03,"25",5.12878000173431
2013-03-03,"35",4.84733210176953
2013-03-03,"1000",6.44651301602893
2013-03-04,"5",5.85401946995746
2013-03-04,"10",6.48463325841626
2013-03-04,"15",7.24541187125046
2013-03-04,"20",7.5338086132776
2013-03-04,"25",7.62757337902339
2013-03-04,"35",7.19828377764754
2013-03-04,"1000",9.5761791506394
2013-03-05,"5",6.47765218315019
2013-03-05,"10",7.11458888788933
2013-03-05,"15",7.96986385488075
2013-03-05,"20",8.25986260940399
2013-03-05,"25",8.3490889384111
2013-03-05,"35",7.8929992022228
2013-03-05,"1000",10.4930147605734
2013-03-06,"5",6.18916460619624
2013-03-06,"10",6.84235143143488
2013-03-06,"15",7.64874166145915
2013-03-06,"20",7.96000134441297
2013-03-06,"25",8.02140428148705
2013-03-06,"35",7.58854944153403
2013-03-06,"1000",10.092481577677
2013-03-07,"5",6.44625506150199
2013-03-07,"10",7.06675695158336
2013-03-07,"15",7.93650533008147
2013-03-07,"20",8.21909096695803
2013-03-07,"25",8.31442089042528
2013-03-07,"35",7.82950177018789
2013-03-07,"1000",10.438313947727
2013-03-08,"5",5.32351993640996
2013-03-08,"10",5.84024409029806
2013-03-08,"15",6.56707321107616
2013-03-08,"20",6.87014564159193
2013-03-08,"25",6.93737513095056
2013-03-08,"35",6.58050103461118
2013-03-08,"1000",8.7274750603545
2013-03-09,"5",6.06247074560205
2013-03-09,"10",6.62281234247756
2013-03-09,"15",7.44641974667349
2013-03-09,"20",7.73959453072028
2013-03-09,"25",7.8612687268127
2013-03-09,"35",7.39881280179995
2013-03-09,"1000",9.81625320252664
2013-03-10,"5",6.0181358210168
2013-03-10,"10",6.60745595273748
2013-03-10,"15",7.45219625578163
2013-03-10,"20",7.71161322506572
2013-03-10,"25",7.80945945165147
2013-03-10,"35",7.36225640013692
2013-03-10,"1000",9.82855228246916
2013-03-11,"5",5.11012566394566
2013-03-11,"10",5.59242838937412
2013-03-11,"15",6.3422654418254
2013-03-11,"20",6.55261788629156
2013-03-11,"25",6.71425432362821
2013-03-11,"35",6.29345083736967
2013-03-11,"1000",8.40453034038279
2013-03-12,"5",5.49473673141596
2013-03-12,"10",6.01916496769439
2013-03-12,"15",6.79153663214416
2013-03-12,"20",7.05119941191114
2013-03-12,"25",7.16171631467608
2013-03-12,"35",6.74994013144382
2013-03-12,"1000",8.97617181793293
2013-03-13,"5",6.09801431834373
2013-03-13,"10",6.70031551849374
2013-03-13,"15",7.5801411962691
2013-03-13,"20",7.85269360778476
2013-03-13,"25",7.95748956921682
2013-03-13,"35",7.52021850890188
2013-03-13,"1000",9.98787469180263
2013-03-14,"5",3.78501437739332
2013-03-14,"10",4.14320145444684
2013-03-14,"15",4.69830045218212
2013-03-14,"20",4.9059269946073
2013-03-14,"25",5.0308227326999
2013-03-14,"35",4.72396616740449
2013-03-14,"1000",6.30940423496265
2013-03-15,"5",3.39485092641303
2013-03-15,"10",3.72979224438196
2013-03-15,"15",4.28177131729694
2013-03-15,"20",4.48581093964093
2013-03-15,"25",4.59277363654106
2013-03-15,"35",4.28067704643998
2013-03-15,"1000",5.7103455770676
2013-03-16,"5",5.87547857654234
2013-03-16,"10",6.47264096902459
2013-03-16,"15",7.31998058493198
2013-03-16,"20",7.54251335093314
2013-03-16,"25",7.67027797549769
2013-03-16,"35",7.25793277817684
2013-03-16,"1000",9.58471915904878
2013-03-17,"5",5.34993623306446
2013-03-17,"10",5.85589282277866
2013-03-17,"15",6.68253133356911
2013-03-17,"20",6.93049581792544
2013-03-17,"25",6.90538042703073
2013-03-17,"35",6.65227673839202
2013-03-17,"1000",8.68532266159054
2013-03-18,"5",5.16250985323967
2013-03-18,"10",5.65855583785071
2013-03-18,"15",6.54266724435936
2013-03-18,"20",6.73190305954791
2013-03-18,"25",6.64081364408495
2013-03-18,"35",6.52303342140703
2013-03-18,"1000",8.33781459226007
2013-03-19,"5",5.04972920405072
2013-03-19,"10",5.53854458637826
2013-03-19,"15",6.27493717975315
2013-03-19,"20",6.52950780039271
2013-03-19,"25",6.53214680513003
2013-03-19,"35",6.27346777466337
2013-03-19,"1000",8.1865320207958
2013-03-20,"5",5.44932173606355
2013-03-20,"10",5.96853067336022
2013-03-20,"15",6.78325137372784
2013-03-20,"20",7.03174417926387
2013-03-20,"25",7.08333137460157
2013-03-20,"35",6.74786241079157
2013-03-20,"1000",8.87952430229722
2013-03-21,"5",4.97558904278419
2013-03-21,"10",5.50335953989862
2013-03-21,"15",6.21187640355582
2013-03-21,"20",6.44413547982825
2013-03-21,"25",6.52958561545964
2013-03-21,"35",6.1465098381532
2013-03-21,"1000",8.18917086665023
2013-03-22,"5",4.50984779460503
2013-03-22,"10",4.97574180051927
2013-03-22,"15",5.74631077520007
2013-03-22,"20",5.95218900916318
2013-03-22,"25",6.05309326781851
2013-03-22,"35",5.65739464948518
2013-03-22,"1000",7.50676723162282
2013-03-23,"5",5.06385088993667
2013-03-23,"10",5.50544873805203
2013-03-23,"15",6.35536546214611
2013-03-23,"20",6.5033585055475
2013-03-23,"25",6.61391835009781
2013-03-23,"35",6.21771226107824
2013-03-23,"1000",8.30907331372801
2013-03-24,"5",5.6446531780071
2013-03-24,"10",6.18530997972235
2013-03-24,"15",7.12250225119625
2013-03-24,"20",7.27237072924523
2013-03-24,"25",7.37814397603795
2013-03-24,"35",6.93324429029558
2013-03-24,"1000",9.31671038179281
2013-03-25,"5",5.7488676961517
2013-03-25,"10",6.32294207015041
2013-03-25,"15",7.1544818046005
2013-03-25,"20",7.39155660361631
2013-03-25,"25",7.51552277585949
2013-03-25,"35",7.06379297339745
2013-03-25,"1000",9.39302009363352
2013-03-26,"5",4.9655885888354
2013-03-26,"10",5.46798776383119
2013-03-26,"15",6.21330606993297
2013-03-26,"20",6.45860207185366
2013-03-26,"25",6.56319833631007
2013-03-26,"35",6.16117090037056
2013-03-26,"1000",8.22313864052886
2013-03-27,"5",4.31935537602888
2013-03-27,"10",4.71233750426167
2013-03-27,"15",5.46279845329261
2013-03-27,"20",5.63124213239468
2013-03-27,"25",5.78028333507584
2013-03-27,"35",5.38414730780546
2013-03-27,"1000",7.21131620002111
2013-03-28,"5",4.42627664268258
2013-03-28,"10",4.79079727554883
2013-03-28,"15",5.56171877404796
2013-03-28,"20",5.76792806165607
2013-03-28,"25",5.87146410971459
2013-03-28,"35",5.49559541780455
2013-03-28,"1000",7.29530025550715
2013-03-29,"5",5.22513189570382
2013-03-29,"10",5.70484979068892
2013-03-29,"15",6.51471451699399
2013-03-29,"20",6.75260223174087
2013-03-29,"25",6.73206353220749
2013-03-29,"35",6.50496786523794
2013-03-29,"1000",8.45124470624479
2013-03-30,"5",5.35908552759394
2013-03-30,"10",5.85568950407341
2013-03-30,"15",6.6448303031442
2013-03-30,"20",6.88489929657139
2013-03-30,"25",6.90323823532561
2013-03-30,"35",6.59111260304231
2013-03-30,"1000",8.68959870915322
2013-03-31,"5",4.29193016755196
2013-03-31,"10",4.75265685336734
2013-03-31,"15",5.36714987982027
2013-03-31,"20",5.55070327151161
2013-03-31,"25",5.64159116612653
2013-03-31,"35",5.33278631733066
2013-03-31,"1000",7.08134226479981
2013-04-01,"5",5.3355737636237
2013-04-01,"10",5.86609094981089
2013-04-01,"15",6.58527825664514
2013-04-01,"20",6.84788415689851
2013-04-01,"25",6.93568865333281
2013-04-01,"35",6.56221696339649
2013-04-01,"1000",8.70951226701266
2013-04-02,"5",5.45736471065716
2013-04-02,"10",5.95530627452409
2013-04-02,"15",6.75512100283202
2013-04-02,"20",7.02390401244028
2013-04-02,"25",7.05910232451617
2013-04-02,"35",6.71842960965595
2013-04-02,"1000",8.88405089873283
2013-04-03,"5",2.10776659538114
2013-04-03,"10",2.26752158322288
2013-04-03,"15",2.63296010302279
2013-04-03,"20",2.75189699557299
2013-04-03,"25",2.81819817365422
2013-04-03,"35",2.64139374825109
2013-04-03,"1000",3.51298000098608
2013-04-04,"5",2.76839430261618
2013-04-04,"10",3.00035145294301
2013-04-04,"15",3.44348597120289
2013-04-04,"20",3.57651534436399
2013-04-04,"25",3.65325621506301
2013-04-04,"35",3.43136667506605
2013-04-04,"1000",4.57532309260199
2013-04-05,"5",4.26853946026872
2013-04-05,"10",4.69001494145445
2013-04-05,"15",5.25547960013172
2013-04-05,"20",5.487152988246
2013-04-05,"25",5.55369054212833
2013-04-05,"35",5.27770264229503
2013-04-05,"1000",6.98429856877909
2013-04-06,"5",4.27419848231038
2013-04-06,"10",4.67963297056844
2013-04-06,"15",5.2958051875392
2013-04-06,"20",5.4885304708614
2013-04-06,"25",5.56452999128482
2013-04-06,"35",5.28602210088352
2013-04-06,"1000",6.96223110806958
2013-04-07,"5",4.67300352261319
2013-04-07,"10",5.13495987208387
2013-04-07,"15",5.85128842764654
2013-04-07,"20",6.06535820451455
2013-04-07,"25",6.00900115844526
2013-04-07,"35",5.86105321333625
2013-04-07,"1000",7.5342652770523
2013-04-08,"5",4.95843146305208
2013-04-08,"10",5.44632794451012
2013-04-08,"15",6.20319439071698
2013-04-08,"20",6.42025702327958
2013-04-08,"25",6.42959192821921
2013-04-08,"35",6.23366556597509
2013-04-08,"1000",8.08000395761272
2013-04-09,"5",4.37835557907527
2013-04-09,"10",4.78302377878508
2013-04-09,"15",5.42504996540814
2013-04-09,"20",5.61985177478259
2013-04-09,"25",5.71012494196521
2013-04-09,"35",5.4259750466773
2013-04-09,"1000",7.17793775432896
2013-04-10,"5",4.777962197702
2013-04-10,"10",5.24418488615551
2013-04-10,"15",5.97552991769232
2013-04-10,"20",6.20692414953044
2013-04-10,"25",6.2202960226449
2013-04-10,"35",5.98056243359486
2013-04-10,"1000",7.79388183392737
2013-04-11,"5",4.93188695777566
2013-04-11,"10",5.39680580569727
2013-04-11,"15",6.17175199112014
2013-04-11,"20",6.36784101747116
2013-04-11,"25",6.35349824737302
2013-04-11,"35",6.1537071401127
2013-04-11,"1000",8.01275629895361
2013-04-12,"5",4.73832359880695
2013-04-12,"10",5.20203583111557
2013-04-12,"15",5.85764240840959
2013-04-12,"20",6.12127013596587
2013-04-12,"25",6.14642402950937
2013-04-12,"35",5.81712956903981
2013-04-12,"1000",7.7135824834152
2013-04-13,"5",5.16284866137125
2013-04-13,"10",5.64978476355162
2013-04-13,"15",6.3699563849159
2013-04-13,"20",6.62923128246842
2013-04-13,"25",6.60362304359603
2013-04-13,"35",6.35077277243484
2013-04-13,"1000",8.36871536768137
2013-04-14,"5",4.96084660045575
2013-04-14,"10",5.49376069161596
2013-04-14,"15",6.18262960199076
2013-04-14,"20",6.40575862854707
2013-04-14,"25",6.46697102798078
2013-04-14,"35",6.12538348955231
2013-04-14,"1000",8.09304668499869
2013-04-15,"5",4.22294368634342
2013-04-15,"10",4.66688859516705
2013-04-15,"15",5.23380076936948
2013-04-15,"20",5.45107153221316
2013-04-15,"25",5.50582008150574
2013-04-15,"35",5.20266800241504
2013-04-15,"1000",6.94928704652268
2013-04-16,"5",2.52397607392403
2013-04-16,"10",2.73216655132541
2013-04-16,"15",3.22049927245676
2013-04-16,"20",3.32208005071162
2013-04-16,"25",3.38379905103807
2013-04-16,"35",3.1942359295154
2013-04-16,"1000",4.19634063544541
2013-04-17,"5",4.30120545393806
2013-04-17,"10",4.69812498426406
2013-04-17,"15",5.33620210559107
2013-04-17,"20",5.55854958706868
2013-04-17,"25",5.59926066535919
2013-04-17,"35",5.34125435898028
2013-04-17,"1000",7.01122692249176
2013-04-18,"5",4.75869483436295
2013-04-18,"10",5.23270661420919
2013-04-18,"15",5.87207530252809
2013-04-18,"20",6.11801894694792
2013-04-18,"25",6.18512465350811
2013-04-18,"35",5.89759026265016
2013-04-18,"1000",7.79149305493669
2013-04-19,"5",3.72295365751125
2013-04-19,"10",4.04747852281328
2013-04-19,"15",4.78270755609876
2013-04-19,"20",4.88102111933849
2013-04-19,"25",4.79694821842388
2013-04-19,"35",4.76898931726802
2013-04-19,"1000",6.02177491652256
2013-04-20,"5",2.99776377146786
2013-04-20,"10",3.29146265931832
2013-04-20,"15",3.8180670861786
2013-04-20,"20",3.95200382592152
2013-04-20,"25",3.97927675146678
2013-04-20,"35",3.82470486444053
2013-04-20,"1000",4.97032606252186
2013-04-21,"5",4.14434377034841
2013-04-21,"10",4.57207070772949
2013-04-21,"15",5.3515025564819
2013-04-21,"20",5.46545344348696
2013-04-21,"25",5.34497804795662
2013-04-21,"35",5.34841122539125
2013-04-21,"1000",6.73041187263008
2013-04-22,"5",4.02659632311242
2013-04-22,"10",4.36025577788793
2013-04-22,"15",5.07098471295257
2013-04-22,"20",5.23095705134567
2013-04-22,"25",5.18238057462264
2013-04-22,"35",5.05068254948755
2013-04-22,"1000",6.49312219310088
2013-04-23,"5",4.34866112899441
2013-04-23,"10",4.75178563317586
2013-04-23,"15",5.49549653605054
2013-04-23,"20",5.65327664786551
2013-04-23,"25",5.62720944032182
2013-04-23,"35",5.47279091173456
2013-04-23,"1000",7.02721818377255
2013-04-24,"5",4.37606027703099
2013-04-24,"10",4.80219877478812
2013-04-24,"15",5.58077749030439
2013-04-24,"20",5.73576149158187
2013-04-24,"25",5.64377449011465
2013-04-24,"35",5.56620642852871
2013-04-24,"1000",7.06774559987339
2013-04-25,"5",4.17141209464634
2013-04-25,"10",4.54909100288032
2013-04-25,"15",5.31939341490867
2013-04-25,"20",5.44504466237681
2013-04-25,"25",5.36010139337432
2013-04-25,"35",5.30089234588784
2013-04-25,"1000",6.72060032425021
2013-04-26,"5",4.44267791532068
2013-04-26,"10",4.85794979933631
2013-04-26,"15",5.59173177150877
2013-04-26,"20",5.76057733485419
2013-04-26,"25",5.73759404529619
2013-04-26,"35",5.5790084337861
2013-04-26,"1000",7.18897646381534
2013-04-27,"5",4.44690742392117
2013-04-27,"10",4.84665919919607
2013-04-27,"15",5.59308645953086
2013-04-27,"20",5.78384417427573
2013-04-27,"25",5.75769269566672
2013-04-27,"35",5.57466623568224
2013-04-27,"1000",7.23441388242657
2013-04-28,"5",4.54767182331408
2013-04-28,"10",4.96797317204936
2013-04-28,"15",5.70465970767684
2013-04-28,"20",5.91024425313953
2013-04-28,"25",5.90780048369772
2013-04-28,"35",5.66146904639583
2013-04-28,"1000",7.41211767211919
2013-04-29,"5",4.45852891502496
2013-04-29,"10",4.86713392482198
2013-04-29,"15",5.56113762721033
2013-04-29,"20",5.77839715724092
2013-04-29,"25",5.79054334421532
2013-04-29,"35",5.53744580167996
2013-04-29,"1000",7.25851524515733
2013-04-30,"5",3.92032930678803
2013-04-30,"10",4.25771167169144
2013-04-30,"15",4.89748412227814
2013-04-30,"20",5.07299724196115
2013-04-30,"25",5.18364745788317
2013-04-30,"35",4.89061106484527
2013-04-30,"1000",6.51669606114904
2013-05-01,"5",3.84197249511431
2013-05-01,"10",4.180875997803
2013-05-01,"15",4.81128768360991
2013-05-01,"20",5.00599864565358
2013-05-01,"25",5.11879586725561
2013-05-01,"35",4.8066284535211
2013-05-01,"1000",6.37688736794766
2013-05-02,"5",3.24295156256909
2013-05-02,"10",3.50039941152537
2013-05-02,"15",4.19920386242399
2013-05-02,"20",4.28096528009381
2013-05-02,"25",4.20875447996235
2013-05-02,"35",4.19832920280417
2013-05-02,"1000",5.26217468545406
2013-05-03,"5",4.03888568562749
2013-05-03,"10",4.39646505029057
2013-05-03,"15",5.11988939416217
2013-05-03,"20",5.2701924068196
2013-05-03,"25",5.21600544450578
2013-05-03,"35",5.12685058624509
2013-05-03,"1000",6.53681853201958
2013-05-04,"5",3.64429373879177
2013-05-04,"10",3.96468598576845
2013-05-04,"15",4.55882095687984
2013-05-04,"20",4.73685529455444
2013-05-04,"25",4.81182293982954
2013-05-04,"35",4.54050004247756
2013-05-04,"1000",6.01288636752463
2013-05-05,"5",3.68685686626089
2013-05-05,"10",4.00433961798729
2013-05-05,"15",4.75321221846423
2013-05-05,"20",4.84253985084641
2013-05-05,"25",4.76502818095589
2013-05-05,"35",4.74216356641159
2013-05-05,"1000",5.96015485168604
2013-05-06,"5",3.43876078413953
2013-05-06,"10",3.73418530775742
2013-05-06,"15",4.430581254145
2013-05-06,"20",4.52133798060474
2013-05-06,"25",4.44577413958589
2013-05-06,"35",4.43381404725282
2013-05-06,"1000",5.56955583135328
2013-05-07,"5",3.37282118651089
2013-05-07,"10",3.69579094632601
2013-05-07,"15",4.20569911379646
2013-05-07,"20",4.38358294128041
2013-05-07,"25",4.45482611602691
2013-05-07,"35",4.21538334948026
2013-05-07,"1000",5.57162583531046
2013-05-08,"5",3.93302993029859
2013-05-08,"10",4.31829863103652
2013-05-08,"15",4.95315551284199
2013-05-08,"20",5.1213982431038
2013-05-08,"25",5.11095338378227
2013-05-08,"35",4.971050256907
2013-05-08,"1000",6.42965971149052
2013-05-09,"5",3.70197736785632
2013-05-09,"10",4.03615475746121
2013-05-09,"15",4.67219662551599
2013-05-09,"20",4.83080780777072
2013-05-09,"25",4.83556752122987
2013-05-09,"35",4.66948657037788
2013-05-09,"1000",6.05395093401686
2013-05-10,"5",3.75412732586665
2013-05-10,"10",4.10874288866455
2013-05-10,"15",4.73003633668186
2013-05-10,"20",4.88941518176453
2013-05-10,"25",4.85963605553267
2013-05-10,"35",4.73180733069623
