"Date","volume","leafmass","leafmass_SE"
2013-01-30,15,0.825101047027507,0.0458053136166653
2013-01-30,20,0.875821387604071,0.0663980188823364
2013-01-30,25,0.812158091925466,0.0488796178906959
2013-01-30,35,0.722010674662669,0.0392957694306926
2013-01-30,5,0.916293167701864,0.0719781775851924
2013-01-31,10,0.928773498964804,0.0601926198027441
2013-01-31,1000,0.846443731532293,0.0329070348142118
2013-01-31,15,0.959723158828749,0.0509083880874069
2013-01-31,20,1.00108830447998,0.0759217164815711
2013-01-31,25,0.943071403726709,0.0635502972944142
2013-01-31,35,0.819213964446349,0.0513887562665181
2013-01-31,5,1.04124223602485,0.0926168852991037
2013-02-01,10,1.05684265010352,0.0745864443514926
2013-02-01,1000,0.903680811674607,0.039333733450091
2013-02-01,15,1.05170853593611,0.0564190989338717
2013-02-01,20,1.16811086031452,0.0852433954443532
2013-02-01,25,1.0747150310559,0.0787947901016607
2013-02-01,35,0.87206402655815,0.0635486766396648
2013-02-01,5,1.20784099378882,0.112824675227081
2013-02-02,10,1.18525217391304,0.0882047902519778
2013-02-02,1000,0.961992884279082,0.0458089087123105
2013-02-02,15,1.14448354924579,0.0623281217259759
2013-02-02,20,1.29345879740981,0.0939658827767168
2013-02-02,25,1.20708897391304,0.0940000618553315
2013-02-02,35,0.971970854572714,0.0749140395769278
2013-02-02,5,1.3327900621118,0.131337134275872
2013-02-03,10,1.2716149068323,0.100198475794837
2013-02-03,1000,0.972742808900682,0.0519752264512044
2013-02-03,15,1.23804819875776,0.0686258766803748
2013-02-03,20,1.37711341879212,0.10169176823894
2013-02-03,25,1.34019323229814,0.108546107512134
2013-02-03,35,1.07342256157636,0.0845947109773796
2013-02-03,5,1.45773913043478,0.146889849352223
2013-02-04,10,1.40064844720497,0.109925335129556
2013-02-04,1000,1.0326673701984,0.0575657208288505
2013-02-04,15,1.33240248447205,0.0752684845873927
2013-02-04,20,1.50252991145765,0.108102475004429
2013-02-04,25,1.43067404720497,0.121910361725772
2013-02-04,35,1.17641914756907,0.0919370998404049
2013-02-04,5,1.54103850931677,0.158542595977573
2013-02-05,10,1.53002236024845,0.117587113229857
2013-02-05,1000,1.09366692395827,0.0627311660798534
2013-02-05,15,1.382935581189,0.0820744240372179
2013-02-05,20,1.54449744945157,0.113195566093515
2013-02-05,25,1.52164173913044,0.133983274820365
2013-02-05,35,1.28096061255087,0.097337129138004
2013-02-05,5,1.58268819875777,0.16665190413213
2013-02-06,10,1.61717929606625,0.123598791242584
2013-02-06,1000,1.15574147018031,0.0677382023463937
2013-02-06,15,1.4338634960071,0.088824545168563
2013-02-06,20,1.58647745209462,0.117047697696786
2013-02-06,25,1.61309630807454,0.144759185907654
2013-02-06,35,1.38704695652174,0.101475148460027
2013-02-06,5,1.66598757763975,0.171898492410794
2013-02-07,10,1.74717722567288,0.128377607626518
2013-02-07,1000,1.26967813423385,0.0728656203389011
2013-02-07,15,1.48518622892635,0.095295811103085
2013-02-07,20,1.62846991938681,0.119735572130488
2013-02-07,25,1.70503775403727,0.154232498884775
2013-02-07,35,1.44646275433712,0.105055100833188
2013-02-07,5,1.66598757763975,0.174963079408468
2013-02-08,10,1.8348447204969,0.132343058152369
2013-02-08,1000,1.33444016161129,0.0784043613360543
2013-02-08,15,1.49170072759539,0.101261297945385
2013-02-08,20,1.67047485132814,0.121335937836523
2013-02-08,25,1.75362544099379,0.162397682434269
2013-02-08,35,1.55525263653887,0.108804522721064
2013-02-08,5,1.70763726708075,0.17652638372005
2013-02-09,10,1.92273913043478,0.135916895902784
2013-02-09,1000,1.40027718145088,0.0846575171847807
2013-02-09,15,1.54361568766637,0.106490194783009
2013-02-09,20,1.71249224791859,0.121925589382449
2013-02-09,25,1.84641892173913,0.169249270024069
2013-02-09,35,1.66558739772971,0.113474544024096
2013-02-09,5,1.74928695652174,0.177269123940441
2013-02-10,10,2.01086045548654,0.139523131272342
2013-02-10,1000,1.51958880781523,0.0919403303002572
2013-02-10,15,1.55032759538598,0.110747803686445
2013-02-10,20,1.71274777322585,0.121581367461484
2013-02-10,25,1.89561520496894,0.174781859907514
2013-02-10,35,1.77746703790962,0.119839888079588
2013-02-10,5,1.74928695652174,0.177872018664543
2013-02-11,10,2.09920869565218,0.143588031967554
2013-02-11,1000,1.6410504191039,0.100580193665909
2013-02-11,15,1.6028347826087,0.113795539709128
2013-02-11,20,1.75478386679001,0.1203801588925
2013-02-11,25,1.9892607204969,0.178990115123337
2013-02-11,35,1.8908915570786,0.128698871661708
2013-02-11,5,1.79093664596273,0.179015786487256
2013-02-12,10,2.18778385093168,0.148381806310677
2013-02-12,1000,1.76466201531689,0.110790092368519
2013-02-12,15,1.65573678793257,0.115485998861432
2013-02-12,20,1.7968324250033,0.118439260262883
2013-02-12,25,2.0390656,0.181931813159413
2013-02-12,35,2.00586095523667,0.140592698988845
2013-02-12,5,1.87423602484472,0.181216550394092
2013-02-13,10,2.2336314699793,0.153541978262636
2013-02-13,1000,1.8904235964542,0.122278751455768
2013-02-13,15,1.70903361135759,0.116051426426036
2013-02-13,20,1.83889344786573,0.11603751701764
2013-02-13,25,2.13356315031056,0.183918379972381
2013-02-13,35,2.12237523238381,0.154946048158404
2013-02-13,5,1.91588571428572,0.184332050933017
2013-02-14,10,2.32260372670808,0.158545406456719
2013-02-14,1000,2.01833516251583,0.134612502022308
2013-02-14,15,1.76272525288376,0.115824225724346
2013-02-14,20,1.8809669353773,0.113494316811757
2013-02-14,25,2.22854757763975,0.185328164796129
2013-02-14,35,2.24043438852003,0.170878921847006
2013-02-14,5,1.9991850931677,0.188055433042609
2013-02-15,10,2.36873498964803,0.162866182172642
2013-02-15,1000,2.14839671350178,0.147339295487703
2013-02-15,15,1.81681171251109,0.115142706240841
2013-02-15,20,1.923052887538,0.111129237907475
2013-02-15,25,2.27932621118013,0.186543736735155
2013-02-15,35,2.36003842364532,0.187483029406316
2013-02-15,5,2.08248447204969,0.192079841661445
2013-02-16,10,2.41497971014493,0.165975629336548
2013-02-16,1000,2.33623284086112,0.159988703596432
2013-02-16,15,1.87129299023958,0.114351083623077
2013-02-16,20,1.92333957446809,0.10926204917429
2013-02-16,25,2.37516267329193,0.187951884764565
2013-02-16,35,2.48118733775969,0.203821786863035
2013-02-16,5,2.12413416149068,0.196098421728102
2013-02-17,10,2.46133788819876,0.167342304521009
2013-02-17,1000,2.47113185792679,0.172071918417892
2013-02-17,15,1.92616908606921,0.113799479681683
2013-02-17,20,1.96544422360249,0.108212710088956
2013-02-17,25,2.47148601242236,0.189943617730075
2013-02-17,35,2.55180350824588,0.218930316918908
2013-02-17,5,2.20743354037267,0.199804318181158
2013-02-18,10,2.50780952380953,0.166431996945023
2013-02-18,1000,2.60818085991678,0.183081752346391
2013-02-18,15,1.93426285714286,0.113843922390362
2013-02-18,20,2.00756133738602,0.10830137073548
2013-02-18,25,2.5232384,0.192914164348009
2013-02-18,35,2.6231921182266,0.231815448950719
2013-02-18,5,2.24908322981367,0.202890675959192
2013-02-19,10,2.51109979296066,0.162921776150959
2013-02-19,1000,2.69014276668878,0.192657506943319
2013-02-19,15,1.98973118012422,0.114761575717259
2013-02-19,20,2.04969091581869,0.109728222984446
2013-02-19,25,2.62041377391304,0.197085172213201
2013-02-19,35,2.64250310559006,0.24171119783576
2013-02-19,5,2.29073291925466,0.205125018178555
2013-02-20,10,2.5143900621118,0.157344378751772
2013-02-20,1000,2.83095424229633,0.201091965333923
2013-02-20,15,2.04559432120674,0.116493603230839
2013-02-20,20,2.04999629972248,0.11221291082298
2013-02-20,25,2.67277475776398,0.201967472680885
2013-02-20,35,2.7150503748126,0.248860136413304
2013-02-20,5,2.29073291925466,0.206572380666708
2013-02-21,10,2.51768033126294,0.150449991903843
2013-02-21,1000,2.9739157028282,0.208858460953821
2013-02-21,15,2.10185228039042,0.118894533301408
2013-02-21,20,2.09214457512885,0.115354726202797
2013-02-21,25,2.72537918012422,0.206887777594845
2013-02-21,35,2.73474758192333,0.253773096982106
2013-02-21,5,2.33238260869565,0.207372177428883
2013-02-22,10,2.47750559006211,0.142992766559131
2013-02-22,1000,3.06017757944883,0.216449105174406
2013-02-22,15,2.11053827861579,0.121816322797694
2013-02-22,20,2.09245619135721,0.118752722058881
2013-02-22,25,2.77822704099379,0.211165522244061
2013-02-22,35,2.70043606768045,0.256977426471204
2013-02-22,5,2.33238260869565,0.207663822470315
2013-02-23,10,2.48073913043478,0.135730817465174
2013-02-23,1000,3.20690151359826,0.224374787302852
2013-02-23,15,2.1673884649512,0.125108357086846
2013-02-23,20,2.09276780758557,0.122005712309486
2013-02-23,25,2.83131834037267,0.214112865362715
2013-02-23,35,2.71974705504391,0.259016986439918
2013-02-23,5,2.33238260869565,0.207586729796238
2013-02-24,10,2.48397267080745,0.129426223165089
2013-02-24,1000,3.2958508713743,0.233165174582109
2013-02-24,15,2.17627187222715,0.128617450034436
2013-02-24,20,2.09307942381393,0.124712271856135
2013-02-24,25,2.88465307826087,0.215034689130186
2013-02-24,35,2.79383920325552,0.260452153077853
2013-02-24,5,2.33238260869565,0.207280313411887
2013-02-25,10,2.48720621118012,0.124845025997571
2013-02-25,1000,3.44633727914129,0.243368712190907
2013-02-25,15,2.23371428571429,0.132187844004453
2013-02-25,20,2.13525886084314,0.126470736583621
2013-02-25,25,2.89232139130435,0.213228599171051
2013-02-25,35,2.81353641036625,0.261859817204898
2013-02-25,5,2.33238260869565,0.206883987322495
2013-02-26,10,2.4904397515528,0.122560837722701
2013-02-26,1000,3.53797411807273,0.255363860022411
2013-02-26,15,2.24279510204082,0.135706557253454
2013-02-26,20,2.13557670939606,0.126996498040624
2013-02-26,25,2.89998970434783,0.208250937652216
2013-02-26,35,2.88878721781966,0.263687364301454
2013-02-26,5,2.33238260869565,0.20647506715156
2013-02-27,10,2.49367329192547,0.122363616441123
2013-02-27,1000,3.69222299945728,0.268779496756297
2013-02-27,15,2.25187591836735,0.139240894963554
2013-02-27,20,2.13589455794899,0.126474027141992
2013-02-27,25,2.9076580173913,0.200720449826559
2013-02-27,35,3.02075028485757,0.265806493318714
2013-02-27,5,2.37403229813665,0.205882474995633
2013-02-28,10,2.54071221532091,0.123845279789697
2013-02-28,1000,3.84862186576615,0.283037923560945
2013-02-28,15,2.31010796805679,0.142904977548492
2013-02-28,20,2.13621240650192,0.125205234532638
2013-02-28,25,2.9616013515528,0.191530092433001
2013-02-28,35,3.09793219104733,0.267937064347233
2013-02-28,5,2.37403229813665,0.204873034569525
2013-03-01,10,2.58786459627329,0.126595589326124
2013-03-01,1000,4.00717071699934,0.297540300748805
2013-03-01,15,2.3193861934339,0.146814760472127
2013-03-01,20,2.13653025505484,0.123492210822026
2013-03-01,25,2.92299464347826,0.181582427412446
2013-03-01,35,3.23259879631613,0.269791088266603
2013-03-01,5,2.37403229813665,0.20321356958805
2013-03-02,10,2.5912115942029,0.130202150528955
2013-03-02,1000,4.16786955315685,0.311666647776394
2013-03-02,15,2.328664418811,0.151088034248441
2013-03-02,20,2.13684810360777,0.12163722658417
2013-03-02,25,2.93066295652174,0.171789621907777
2013-03-02,35,3.368810280574,0.271072726745444
2013-03-02,5,2.37403229813665,0.200670903766022
2013-03-03,10,2.63853416149068,0.134250412797584
2013-03-03,1000,4.39440540915395,0.324775843244298
2013-03-03,15,2.38768610470275,0.155844424441536
2013-03-03,20,2.1371659521607,0.119942732357638
2013-03-03,25,2.93833126956522,0.163073448263857
2013-03-03,35,3.50656664382095,0.271478292241411
2013-03-03,5,2.37403229813665,0.197011860818253
2013-03-04,10,2.6859701863354,0.138323669452251
2013-03-04,1000,4.55994171139119,0.336205624897172
2013-03-04,15,2.39716173913044,0.161205391665638
2013-03-04,20,2.13748380071363,0.118711358645549
2013-03-04,25,2.9459995826087,0.156365284027531
2013-03-04,35,3.58799696723067,0.27069624800119
2013-03-04,5,2.37403229813665,0.192003264459556
2013-03-05,10,2.68943064182195,0.142052579004002
2013-03-05,1000,4.72762799855274,0.345674293720142
2013-03-05,15,2.40663737355812,0.167186358162529
2013-03-05,20,2.13780164926655,0.118168388499871
2013-03-05,25,2.95366789565217,0.152411883673785
2013-03-05,35,3.67019973013493,0.268568200744091
2013-03-05,5,2.37403229813665,0.18556037952395
2013-03-06,10,2.69289109730849,0.145264238711578
2013-03-06,1000,4.89746427063861,0.354512497961013
2013-03-06,15,2.46644869565217,0.173369689700429
2013-03-06,20,2.13811949781948,0.118229083060059
2013-03-06,25,2.96133620869565,0.151188659740431
2013-03-06,35,3.6945315742129,0.265580417210257
2013-03-06,5,2.37403229813665,0.178192235322267
2013-03-07,10,2.74055403726708,0.147834512828776
2013-03-07,1000,5.13528754748839,0.364504796373807
2013-03-07,15,2.47612173913044,0.179222369633172
2013-03-07,20,2.13843734637241,0.118731102425175
2013-03-07,25,2.96900452173913,0.15247530807299
2013-03-07,35,3.77789299635896,0.262395788480414
2013-03-07,5,2.33238260869565,0.170556302284547
2013-03-08,10,2.74407122153209,0.149638638771242
2013-03-08,1000,5.30996128565398,0.377494622055606
2013-03-08,15,2.4857947826087,0.184203022864408
2013-03-08,20,2.13875519492533,0.119512010016033
2013-03-08,25,2.97667283478261,0.156049027587577
2013-03-08,35,3.80261106018419,0.25969497191664
2013-03-08,5,2.33238260869565,0.163310050840829
2013-03-09,10,2.70327246376812,0.150551227116468
2013-03-09,1000,5.55369702104565,0.395384282446554
2013-03-09,15,2.54639574090506,0.187761915847603
2013-03-09,20,2.13907304347826,0.12040927257519
2013-03-09,25,2.98434114782609,0.161684520270905
2013-03-09,35,3.88713114157207,0.258176391162363
2013-03-09,5,2.33238260869565,0.15711095142115
2013-03-10,10,2.70673291925466,0.150446261603792
2013-03-10,1000,5.8006577338238,0.420134959329859
2013-03-10,15,2.5562661934339,0.189340956586042
2013-03-10,20,2.13939089203119,0.12126026016695
2013-03-10,25,3.03950167453416,0.169153991180286
2013-03-10,35,3.91223542514457,0.25855623614236
2013-03-10,5,2.29073291925466,0.15261647445555
2013-03-11,10,2.7101933747412,0.149197099134401
2013-03-11,1000,6.05084342398842,0.453766708831789
2013-03-11,15,2.56613664596273,0.188373694632827
2013-03-11,20,2.1816638139289,0.121902246177364
2013-03-11,25,3.0472917068323,0.178227148443626
2013-03-11,35,3.99791416577426,0.261568463062763
2013-03-11,5,2.29073291925466,0.150484090374067
2013-03-12,10,2.66916770186335,0.14677073979571
2013-03-12,1000,6.30425409153953,0.497391792625098
2013-03-12,15,2.57600709849157,0.184555312039274
2013-03-12,20,2.1819878948064,0.122210880797406
2013-03-12,25,3.10281739130435,0.188615597287885
2013-03-12,35,4.08436534589848,0.267750203232411
2013-03-12,5,2.29073291925466,0.151145955941738
2013-03-13,10,2.67257142857143,0.14351159864074
2013-03-13,1000,6.62995173370319,0.548254012262405
2013-03-13,15,2.63759510204082,0.178660872366242
2013-03-13,20,2.18231197568389,0.122215657186857
2013-03-13,25,3.15858651428571,0.19980488782467
2013-03-13,35,4.17158896551724,0.27678711309247
2013-03-13,5,2.29073291925466,0.154132973263594
2013-03-14,10,2.63137556935818,0.139860378600861
2013-03-14,1000,6.89034985225834,0.602522561831394
2013-03-14,15,2.64766296362023,0.171749831129679
2013-03-14,20,2.18263605656139,0.121984571024885
2013-03-14,25,3.2145990757764,0.211219347940273
2013-03-14,35,4.32131814092954,0.288138113992035
2013-03-14,5,2.33238260869565,0.158750730779661
2013-03-15,10,2.63472256728779,0.136260040887972
2013-03-15,1000,7.2241099378882,0.65624353193217
2013-03-15,15,2.65773082519965,0.16489811389376
2013-03-15,20,2.18296013743888,0.121585658455463
2013-03-15,25,3.2708550757764,0.222277405692273
2013-03-15,35,4.41047285928464,0.301247264258154
2013-03-15,5,2.33238260869565,0.16430481692997
2013-03-16,10,2.59335652173913,0.133155804994497
2013-03-16,1000,7.5621699933667,0.705339909677261
2013-03-16,15,2.66779868677906,0.159198116270882
2013-03-16,20,2.18328421831637,0.121086996087361
2013-03-16,25,3.27913198509317,0.232391589309534
2013-03-16,35,4.56290557292782,0.315543759195831
2013-03-16,5,2.37403229813665,0.170100820154548
2013-03-17,10,2.59664679089027,0.130995148693386
2013-03-17,1000,7.83331803654345,0.74561157869162
2013-03-17,15,2.67786654835847,0.155758703921672
2013-03-17,20,2.18360829919387,0.120556700994151
2013-03-17,25,3.33575314285714,0.24096852719221
2013-03-17,35,4.65399139001928,0.330441931088022
2013-03-17,5,2.37403229813665,0.175444328893425
2013-03-18,10,2.59993706004141,0.130227808038115
2013-03-18,1000,8.17944053548815,0.772735319112619
2013-03-18,15,2.74063900621118,0.155705212554979
2013-03-18,20,2.14193368045461,0.120062930714207
2013-03-18,25,3.39261773913044,0.247408947911737
2013-03-18,35,4.80912764189334,0.345341249195639
2013-03-18,5,2.37403229813665,0.179640931586627
2013-03-19,10,2.60322732919255,0.131157075974091
2013-03-19,1000,8.45757602966894,0.783660863204418
2013-03-19,15,2.75090427684117,0.159806374614468
2013-03-19,20,2.14225152900753,0.119658311427839
2013-03-19,25,3.40113808695652,0.251299334364657
2013-03-19,35,4.90214455772114,0.359675599116472
2013-03-19,5,2.37403229813665,0.182148569997986
2013-03-20,10,2.60651759834369,0.133492194600482
2013-03-20,1000,8.73893650123621,0.78088210616687
2013-03-20,15,2.76116954747116,0.167343962059465
2013-03-20,20,2.14256937756046,0.119333204005413
2013-03-20,25,3.40965843478261,0.25299072720732
2013-03-20,35,4.99593391304348,0.37306351249268
2013-03-20,5,2.37403229813665,0.183034599186539
2013-03-21,10,2.60980786749482,0.136791828084316
2013-03-21,1000,9.09688391726467,0.768394266232616
2013-03-21,15,2.82473164152618,0.177212516067079
2013-03-21,20,2.14288722611339,0.119062387130193
2013-03-21,25,3.4181787826087,0.253030484097623
2013-03-21,35,5.09049570786036,0.385164514287779
2013-03-21,5,2.33238260869565,0.182518727535126
2013-03-22,10,2.61309813664596,0.140612388155984
2013-03-22,1000,9.38523183983598,0.750318590044168
2013-03-22,15,2.83519432120674,0.188289636025881
2013-03-22,20,2.14320507466632,0.118820624500379
2013-03-22,25,3.42669913043478,0.251971585784512
2013-03-22,35,5.18582994217177,0.395630441335398
2013-03-22,5,2.33238260869565,0.180820663426587
2013-03-23,10,2.6163884057971,0.144508034109237
2013-03-23,1000,9.67680473979377,0.730902352653918
2013-03-23,15,2.89934864241349,0.199435979535903
2013-03-23,20,2.14352292321924,0.118582664829111
2013-03-23,25,3.43521947826087,0.250372636107979
2013-03-23,35,5.28193661597773,0.404105442339277
2013-03-23,5,2.29073291925466,0.178160115243761
2013-03-24,10,2.61967867494824,0.148030672801187
2013-03-24,1000,10.046577072906,0.714518857524129
2013-03-24,15,2.91000873114463,0.209495262408643
2013-03-24,20,2.10180467820801,0.118323241844467
2013-03-24,25,3.44373982608696,0.248797861999061
2013-03-24,35,5.31322041550653,0.410225977873266
2013-03-24,5,2.29073291925466,0.174756791369488
2013-03-25,10,2.66819254658385,0.150729958652306
2013-03-25,1000,10.4206493758669,0.705667436526944
2013-03-25,15,2.92066881987578,0.21729425866706
2013-03-25,20,2.10211629443637,0.118017074289463
2013-03-25,25,3.45226017391304,0.247817113479843
2013-03-25,35,5.41048574855429,0.41362082038133
2013-03-25,5,2.29073291925466,0.170830400186608
2013-03-26,10,2.67153954451346,0.152232752905489
2013-03-26,1000,10.7990216486764,0.707843758848543
2013-03-26,15,2.98561277728483,0.221921554216316
2013-03-26,20,2.10242791066473,0.117653428370206
2013-03-26,25,3.46078052173913,0.247889884868778
2013-03-26,35,5.44215576783037,0.414184504948948
2013-03-26,5,2.24908322981367,0.1666065478393
2013-03-27,10,2.62954948240166,0.152482297797886
2013-03-27,1000,11.1816938913345,0.720086882975877
2013-03-27,15,2.99647027506655,0.223571917594501
2013-03-27,20,2.10273952689309,0.117279822367605
2013-03-27,25,3.46930086956522,0.249015094103474
2013-03-27,35,5.54057976011994,0.412910412147769
2013-03-27,5,2.24908322981367,0.16233443151711
2013-03-28,10,2.6328397515528,0.151501232474364
2013-03-28,1000,11.6457905445336,0.740256549214083
2013-03-28,15,3.00732777284827,0.22272423100279
2013-03-28,20,2.10305114312145,0.116958369510613
2013-03-28,25,3.52750437763975,0.251075021611645
2013-03-28,35,5.57263599914329,0.411092694149642
2013-03-28,5,2.24908322981367,0.158269146170922
2013-03-29,10,2.63613002070393,0.149312332827102
2013-03-29,1000,12.1152621600434,0.76614690210087
2013-03-29,15,3.01818527062999,0.219864764069327
2013-03-29,20,2.06129550416281,0.116751219844892
2013-03-29,25,3.5361464447205,0.253950718032488
2013-03-29,35,5.60469223816663,0.41005600658782
2013-03-29,5,2.24908322981367,0.15466578675162
2013-03-30,10,2.63942028985507,0.145938511495595
2013-03-30,1000,12.5901087378641,0.795486490406529
2013-03-30,15,3.02904276841171,0.21548717384923
2013-03-30,20,2.06160088806661,0.116720560232809
2013-03-30,25,3.59471511055901,0.257522004216684
2013-03-30,35,5.70466110944528,0.411155508556962
2013-03-30,5,2.20743354037267,0.15177944821009
2013-03-31,10,2.59714658385093,0.141402817866655
2013-03-31,1000,13.0703302779955,0.825938267133924
2013-03-31,15,3.03990026619343,0.210092504824583
2013-03-31,20,2.0619062719704,0.116928614353438
2013-03-31,25,3.60347889689441,0.261667471226398
2013-03-31,35,5.73710356821589,0.415776862613132
2013-03-31,5,2.20743354037267,0.149865225497216
2013-04-01,10,2.6003801242236,0.135728438074407
2013-04-01,1000,13.4766523548212,0.8550995895185
2013-04-01,15,3.05075776397516,0.204189188904444
2013-04-01,20,2.06221165587419,0.117437642702562
2013-04-01,25,3.66241272049689,0.26626448033528
2013-04-01,35,5.83823109873635,0.425336234773795
2013-04-01,5,2.20743354037267,0.149178213563884
2013-04-02,10,2.60361366459627,0.128938695000292
2013-04-02,1000,13.9670863233432,0.880502219028276
2013-04-02,15,3.06161526175688,0.19829304542484
2013-04-02,20,2.06251703977798,0.118309942592668
2013-04-02,25,3.67129822608696,0.271189163028466
2013-04-02,35,5.87105977725423,0.441280294517823
2013-04-02,5,2.20743354037267,0.149973507360978
2013-04-03,10,2.60684720496894,0.121158974459857
2013-04-03,1000,14.462895254176,0.900295461504011
2013-04-03,15,3.0724727595386,0.192843081526344
2013-04-03,20,2.06282242368178,0.119562740761383
2013-04-03,25,3.73059720745342,0.276322074140391
2013-04-03,35,5.97334596701649,0.464417789507193
2013-04-03,5,2.16578385093168,0.152393898376911
2013-04-04,10,2.61008074534162,0.112923515199278
2013-04-04,1000,14.8831922330097,0.915332146425738
2013-04-04,15,3.02726970718722,0.187946512931216
2013-04-04,20,2.10523245671997,0.121032817774535
2013-04-04,25,3.73960443229814,0.281565260460598
2013-04-04,35,6.00656086528165,0.492884535425309
2013-04-04,5,2.16578385093168,0.156132964250205
2013-04-05,10,2.61331428571429,0.104871400348272
2013-04-05,1000,15.389213592233,0.927183184472843
2013-04-05,15,3.03792979591837,0.183627197188387
2013-04-05,20,2.10554407294833,0.122511736711964
2013-04-05,25,3.74861165714286,0.286825492406889
2013-04-05,35,6.11000571428572,0.524096656740045
2013-04-05,5,2.12413416149068,0.160771979156913
2013-04-06,10,2.61654782608696,0.0976448840923408
2013-04-06,1000,15.8186480069951,0.937463567095414
2013-04-06,15,3.04858988464951,0.179909238206989
2013-04-06,20,2.10585568917669,0.123790937203531
2013-04-06,25,3.75761888198758,0.292008638185593
2013-04-06,35,6.14360683229814,0.555411578400351
2013-04-06,5,2.08248447204969,0.165892217273086
2013-04-07,10,2.61978136645963,0.0918893916727753
2013-04-07,1000,16.2523823916059,0.947832366514245
2013-04-07,15,3.05924997338066,0.176816986256351
2013-04-07,20,2.10616730540505,0.124661735429117
2013-04-07,25,3.7666261068323,0.297019663791565
2013-04-07,35,6.24821034054402,0.58412802583625
2013-04-07,5,2.0408347826087,0.171074952774773
2013-04-08,10,2.57699710144928,0.0882535193866539
2013-04-08,1000,16.6904167460652,0.959992735720829
2013-04-08,15,3.0130598757764,0.174375037966004
2013-04-08,20,2.06434934320074,0.124915324118628
2013-04-08,25,3.77563333167702,0.301762633008189
2013-04-08,35,6.28219767830371,0.60748602495884
2013-04-08,5,1.9991850931677,0.175901459838027
2013-04-09,10,2.58017391304348,0.0871699500340255
2013-04-09,1000,17.049176674908,0.975285200080468
2013-04-09,15,3.02352255545697,0.172593212411853
2013-04-09,20,2.06465472710453,0.124437790056665
2013-04-09,25,3.73349676521739,0.306158314391687
