"Date","volume","tdc_gross"
2013-02-04,"5",0.161844258746972
2013-03-28,"5",0.185349274712766
2013-05-19,"5",0.0801670967127656
2013-03-11,"5",0.210965603365408
2013-05-02,"5",0.078830583461628
2013-02-22,"5",0.239464351965788
2013-04-15,"5",0.125430804854416
2013-02-05,"5",0.183305968440087
2013-03-29,"5",0.20819697998234
2013-05-20,"5",0.0758083964983728
2013-03-12,"5",0.224227240340008
2013-05-03,"5",0.095849495671666
2013-02-23,"5",0.115941109779895
2013-04-16,"5",0.079093278073177
2013-02-06,"5",0.204703021207702
2013-03-30,"5",0.209117137414734
2013-05-21,"5",0.0892428332568372
2013-01-21,"10",0.100267572394666
2013-03-14,"10",0.224231348708446
2013-05-05,"10",0.134659846086044
2013-02-25,"10",0.295898831767163
2013-04-18,"10",0.212439920157293
2013-02-08,"10",0.247796504743335
2013-04-01,"10",0.293946831754673
2013-01-22,"10",0.0719439357716325
2013-03-15,"10",0.204347207414023
2013-05-06,"10",0.122217746196345
2013-02-26,"10",0.301754678023347
2013-04-19,"10",0.163653900220852
2013-02-09,"10",0.242446354035308
2013-04-02,"10",0.299103327896533
2013-01-23,"10",0.0477268754012715
2013-03-16,"10",0.332204718122951
2013-05-07,"10",0.122983777717978
2013-02-27,"10",0.330372497449845
2013-04-20,"10",0.132621395753776
2013-02-10,"10",0.228611742718104
2013-04-03,"10",0.124078437720088
2013-01-24,"10",0.0673669974952196
2013-03-17,"10",0.298128082307152
2013-05-08,"10",0.139623461495763
2013-02-28,"10",0.21539284713969
2013-04-21,"10",0.168259528703872
2013-02-11,"10",0.159761343175831
2013-04-04,"10",0.158368678092815
2013-01-25,"10",0.0742726981476415
2013-03-18,"10",0.285263786068958
2013-05-09,"10",0.132589177598178
2013-03-01,"10",0.124926483849619
2013-04-22,"10",0.160517388943031
2013-02-12,"10",0.135955838403606
2013-04-05,"10",0.234259128314634
2013-01-26,"10",0.0745436521748454
2013-03-19,"10",0.281129240024788
2013-05-10,"10",0.129058716514604
2013-03-02,"10",0.190163112565203
2013-04-23,"10",0.170159919479477
2013-02-13,"10",0.266186712044951
2013-04-06,"10",0.235022507589583
2013-01-27,"10",0.0422054487704897
2013-03-20,"10",0.3038075901173
2013-05-11,"10",0.120731350108535
2013-03-03,"10",0.227277501773427
2013-04-24,"10",0.169104880700607
2013-02-14,"10",0.315871537506744
2013-04-07,"10",0.254618730761671
2013-01-28,"10",0.0286897581830517
2013-03-21,"10",0.282027591080543
2013-05-12,"10",0.120336119226564
2013-03-04,"10",0.339037526461964
2013-04-25,"10",0.15783625632815
2013-02-15,"10",0.253713031350235
2013-04-08,"10",0.266929388573315
2013-01-29,"10",0.105464794833694
2013-03-22,"10",0.27249782197809
2013-05-13,"10",0.0936684131083055
2013-03-05,"10",0.371095632444228
2013-04-26,"10",0.168951454746926
2013-02-16,"10",0.261600586248874
2013-04-09,"10",0.238398688985851
2013-01-30,"10",0.0999843567501139
2013-03-23,"10",0.294173781082569
2013-05-14,"10",0.119054718078492
2013-03-06,"10",0.358143248338225
2013-04-27,"10",0.170351795813658
2013-02-17,"10",0.330634902115324
2013-04-10,"10",0.253379705217697
2013-01-31,"10",0.142045283694954
2013-03-24,"10",0.324079511970993
2013-05-15,"10",0.110312998062742
2013-03-07,"10",0.377126062128726
2013-04-28,"10",0.175887141474862
2013-02-18,"10",0.310039331887996
2013-04-11,"10",0.260212337218969
2013-02-01,"10",0.0808984728970016
2013-03-25,"10",0.330560874374649
2013-05-16,"10",0.124572315323894
2013-03-08,"10",0.31680076269836
2013-04-29,"10",0.16711781620773
2013-02-19,"10",0.364361668144426
2013-04-12,"10",0.246522439621587
2013-02-02,"10",0.0939231860235477
2013-03-26,"10",0.290668481428442
2013-05-17,"10",0.129291501869211
2013-03-09,"10",0.352022264562653
2013-04-30,"10",0.150242040512536
2013-02-20,"10",0.322351543088415
2013-04-13,"10",0.261569240156006
2013-02-03,"10",0.154405550790627
2013-03-27,"10",0.256325724977199
2013-05-18,"10",0.116670652566233
2013-03-10,"10",0.351826982372404
2013-05-01,"10",0.150587611201105
2013-02-21,"10",0.33372273912755
2013-04-14,"10",0.251845178666482
2013-02-04,"10",0.183693749233176
2013-03-28,"10",0.260794101503871
2013-05-19,"10",0.113037735602211
2013-03-11,"10",0.303331809357166
2013-05-02,"10",0.123183498615498
2013-02-22,"10",0.313273686545541
2013-04-15,"10",0.210714291114726
2013-02-05,"10",0.221206227717593
2013-03-29,"10",0.290821443235878
2013-05-20,"10",0.103791222390262
2013-03-12,"10",0.317193333039611
2013-05-03,"10",0.146232642780971
2013-02-23,"10",0.151489228839823
2013-04-16,"10",0.127308956263094
2013-02-06,"10",0.247942583137845
2013-03-30,"10",0.298601838320398
2013-05-21,"10",0.115935457436078
2013-03-13,"10",0.354936248993587
2013-05-04,"10",0.13754093381983
2013-02-24,"10",0.339773552055995
2013-04-17,"10",0.201716071296855
2013-02-07,"10",0.265557333602466
2013-03-31,"10",0.24106515347006
2013-02-07,"15",0.245346119873916
2013-03-31,"15",0.326235439346083
2013-01-21,"15",0.106116280219834
2013-03-14,"15",0.255650705454361
2013-05-05,"15",0.232808140954202
2013-02-25,"15",0.295278113341584
2013-04-18,"15",0.323880058860556
2013-02-08,"15",0.219310892207466
2013-04-01,"15",0.399548030281021
2013-01-22,"15",0.0765678427215082
2013-03-15,"15",0.23374253296476
2013-05-06,"15",0.217645241256678
2013-02-26,"15",0.302301210145658
2013-04-19,"15",0.266248324397107
2013-02-09,"15",0.21198474797609
2013-04-02,"15",0.408860308708564
2013-01-23,"15",0.054882725577011
2013-03-16,"15",0.388986324811943
2013-05-07,"15",0.205061748179131
2013-02-27,"15",0.332526410202957
2013-04-20,"15",0.210816666615403
2013-02-10,"15",0.192312652819146
2013-04-03,"15",0.169221064487491
2013-01-24,"15",0.0784366109019064
2013-03-17,"15",0.353228971068628
2013-05-08,"15",0.237576938975349
2013-02-28,"15",0.218404083713552
2013-04-21,"15",0.283285745561244
2013-02-11,"15",0.132813077476249
2013-04-04,"15",0.213048418075223
2013-01-25,"15",0.0802982614049749
2013-03-18,"15",0.352162619015454
2013-05-09,"15",0.226277056969844
2013-03-01,"15",0.124677817226646
2013-04-22,"15",0.271934644999645
2013-02-12,"15",0.112123835706692
2013-04-05,"15",0.316934046577314
2013-01-26,"15",0.0876917751459212
2013-03-19,"15",0.342092148309068
2013-05-10,"15",0.228432069545867
2013-03-02,"15",0.190597577263042
2013-04-23,"15",0.289690149776191
2013-02-13,"15",0.222897692437599
2013-04-06,"15",0.319750241337106
2013-01-27,"15",0.0493865152667347
2013-03-20,"15",0.369483543492826
2013-05-11,"15",0.212888236896996
2013-03-03,"15",0.229847485952358
2013-04-24,"15",0.291903789601906
2013-02-14,"15",0.262890248441695
2013-04-07,"15",0.353098395827986
2013-01-28,"15",0.0313203017824961
2013-03-21,"15",0.350086987763027
2013-05-12,"15",0.207474873103252
2013-03-04,"15",0.339228905471941
2013-04-25,"15",0.274633025095792
2013-02-15,"15",0.213095117577799
2013-04-08,"15",0.369242601908735
2013-01-29,"15",0.1159382156294
2013-03-22,"15",0.339196391214279
2013-05-13,"15",0.162532601009398
2013-03-05,"15",0.372892625142199
2013-04-26,"15",0.290342464777295
2013-02-16,"15",0.222444141293485
2013-04-09,"15",0.326739567866389
2013-01-30,"15",0.110437695796556
2013-03-23,"15",0.374184138014607
2013-05-14,"15",0.208498738950918
2013-03-06,"15",0.368763723741164
2013-04-27,"15",0.293207349801965
2013-02-17,"15",0.284732048051406
2013-04-10,"15",0.352132433380833
2013-01-31,"15",0.157914167375656
2013-03-24,"15",0.413717434405397
2013-05-15,"15",0.195557304768714
2013-03-07,"15",0.383728355999662
2013-04-28,"15",0.294958107151502
2013-02-18,"15",0.263417958752066
2013-04-11,"15",0.363882272212811
2013-02-01,"15",0.0864901820951918
2013-03-25,"15",0.416235034122407
2013-05-16,"15",0.227045716902171
2013-03-08,"15",0.323393543219128
2013-04-29,"15",0.287254373325042
2013-02-19,"15",0.318589123861319
2013-04-12,"15",0.340818945534777
2013-02-02,"15",0.0981585809847442
2013-03-26,"15",0.373526146801172
2013-05-17,"15",0.241688677093707
2013-03-09,"15",0.374202325983927
2013-04-30,"15",0.256365296738777
2013-02-20,"15",0.289620562240782
2013-04-13,"15",0.371314614190611
2013-02-03,"15",0.163161171069739
2013-03-27,"15",0.336535932549014
2013-05-18,"15",0.221594485486816
2013-03-10,"15",0.375386548566152
2013-05-01,"15",0.251805684246229
2013-02-21,"15",0.308037637705625
2013-04-14,"15",0.357610304012574
2013-02-04,"15",0.188825745808052
2013-03-28,"15",0.344002857587395
2013-05-19,"15",0.21618973281896
2013-03-11,"15",0.324721372747368
2013-05-02,"15",0.216410961962809
2013-02-22,"15",0.295330261072699
2013-04-15,"15",0.304495313638562
2013-02-05,"15",0.216400071875048
2013-03-29,"15",0.389420800609996
2013-05-20,"15",0.198069015439888
2013-03-12,"15",0.346435236542443
2013-05-03,"15",0.254101376662561
2013-02-23,"15",0.146341624868637
2013-04-16,"15",0.189222069295055
2013-02-06,"15",0.238466867570548
2013-03-30,"15",0.397618424938263
2013-05-21,"15",0.215118477286133
2013-03-13,"15",0.397468918462548
2013-05-04,"15",0.232694285171491
2013-02-24,"15",0.330479414545933
2013-04-17,"15",0.300648930338391
2013-04-17,"20",0.212530320426709
2013-02-07,"20",0.272012503112277
2013-03-31,"20",0.22204169546827
2013-01-21,"20",0.108432669880076
2013-03-14,"20",0.212452863600414
2013-05-05,"20",0.203240575252241
2013-02-25,"20",0.284854137466551
2013-04-18,"20",0.23792314228984
2013-02-08,"20",0.24798105293628
2013-04-01,"20",0.270957028150502
2013-01-22,"20",0.0777100468865262
2013-03-15,"20",0.193713053094615
2013-05-06,"20",0.189771088375548
2013-02-26,"20",0.290553803111981
2013-04-19,"20",0.195244538289205
2013-02-09,"20",0.23787608115594
2013-04-02,"20",0.275982798056354
2013-01-23,"20",0.0516535771893401
2013-03-16,"20",0.319123133743929
2013-05-07,"20",0.186543089005097
2013-02-27,"20",0.317731350351569
2013-04-20,"20",0.163451742226761
2013-02-10,"20",0.214566243924701
2013-04-03,"20",0.114606273360844
2013-01-24,"20",0.0666798206439887
2013-03-17,"20",0.289345333862582
2013-05-08,"20",0.214066828371672
2013-02-28,"20",0.203689088776482
2013-04-21,"20",0.220285127106363
2013-02-11,"20",0.148080015286596
2013-04-04,"20",0.14942796177705
2013-01-25,"20",0.0733590226839023
2013-03-18,"20",0.274564410363138
2013-05-09,"20",0.202883701820875
2013-03-01,"20",0.116607451086003
2013-04-22,"20",0.216903478603292
2013-02-12,"20",0.124035094517519
2013-04-05,"20",0.220991198324643
2013-01-26,"20",0.0803403740197081
2013-03-19,"20",0.267851746136687
2013-05-10,"20",0.203692874911304
2013-03-02,"20",0.177467630265815
2013-04-23,"20",0.235451047070068
2013-02-13,"20",0.243439117572947
2013-04-06,"20",0.222042539954306
2013-01-27,"20",0.045761299913747
2013-03-20,"20",0.288267334028431
2013-05-11,"20",0.190322508878655
2013-03-03,"20",0.208243553575476
2013-04-24,"20",0.235519654441628
2013-02-14,"20",0.284223836855133
2013-04-07,"20",0.242827694068974
2013-01-28,"20",0.0311019250684576
2013-03-21,"20",0.266642831433727
2013-05-12,"20",0.189355606984955
2013-03-04,"20",0.305068516636109
2013-04-25,"20",0.225661194418966
2013-02-15,"20",0.229283611613621
2013-04-08,"20",0.253030174149541
2013-01-29,"20",0.120710076310599
2013-03-22,"20",0.256038879309334
2013-05-13,"20",0.147722498677209
2013-03-05,"20",0.333593402401743
2013-04-26,"20",0.238918020855541
2013-02-16,"20",0.232116888311285
2013-04-09,"20",0.224351945580208
2013-01-30,"20",0.119439572741206
2013-03-23,"20",0.27662926058964
2013-05-14,"20",0.188414461648555
2013-03-06,"20",0.321789159681344
2013-04-27,"20",0.2410629665764
2013-02-17,"20",0.294076075517429
2013-04-10,"20",0.243995163274424
2013-01-31,"20",0.166894428240511
2013-03-24,"20",0.298788121365763
2013-05-15,"20",0.175263039549609
2013-03-07,"20",0.333202868254284
2013-04-28,"20",0.24689821325068
2013-02-18,"20",0.277021057982453
2013-04-11,"20",0.245569187883276
2013-02-01,"20",0.0979852302100309
2013-03-25,"20",0.2997820792932
2013-05-16,"20",0.200546258367403
2013-03-08,"20",0.280230636643113
2013-04-29,"20",0.240913582749544
2013-02-19,"20",0.331559988853053
2013-04-12,"20",0.230151015694987
2013-02-02,"20",0.113182536735997
2013-03-26,"20",0.264074334185629
2013-05-17,"20",0.215177341842031
2013-03-09,"20",0.316068933768677
2013-04-30,"20",0.215389903981527
2013-02-20,"20",0.293256044815851
2013-04-13,"20",0.249617524584086
2013-02-03,"20",0.184781295706862
2013-03-27,"20",0.236494127878434
2013-05-18,"20",0.194906858153263
2013-03-10,"20",0.315871441449129
2013-05-01,"20",0.215709991788404
2013-02-21,"20",0.30978834350063
2013-04-14,"20",0.244040114586144
2013-02-04,"20",0.216627409437805
2013-03-28,"20",0.240118520882393
2013-05-19,"20",0.192823279874623
2013-03-11,"20",0.277729144156732
2013-05-02,"20",0.181446959727709
2013-02-22,"20",0.295980464975624
2013-04-15,"20",0.207775784871232
2013-02-05,"20",0.245546638196166
2013-03-29,"20",0.266825591018319
2013-05-20,"20",0.176529231387317
2013-03-12,"20",0.295348350948739
2013-05-03,"20",0.219420581941847
2013-02-23,"20",0.14350443314892
2013-04-16,"20",0.13157035892788
2013-02-06,"20",0.267598574920665
2013-03-30,"20",0.271681135978127
2013-05-21,"20",0.19742847938992
2013-03-13,"20",0.32996783165449
2013-05-04,"20",0.202002754083491
2013-02-24,"20",0.320562060604369
2013-02-24,"25",0.4194284221985
2013-04-17,"25",0.329528184128623
2013-02-07,"25",0.275330194189898
2013-03-31,"25",0.355036072894469
2013-01-21,"25",0.107391809263101
2013-03-14,"25",0.291880793056402
2013-05-05,"25",0.246090234124061
2013-02-25,"25",0.366118562625458
2013-04-18,"25",0.36264486034001
2013-02-08,"25",0.251319778206131
2013-04-01,"25",0.438894775306905
2013-01-22,"25",0.0769945118594565
2013-03-15,"25",0.270640933567834
2013-05-06,"25",0.230039752783367
2013-02-26,"25",0.374032174127285
2013-04-19,"25",0.280299899720653
2013-02-09,"25",0.247668185899797
2013-04-02,"25",0.445840838664627
2013-01-23,"25",0.0474238853827074
2013-03-16,"25",0.444610795018909
2013-05-07,"25",0.233132201321059
2013-02-27,"25",0.409136327047117
2013-04-20,"25",0.231025606490906
2013-02-10,"25",0.228878601572351
2013-04-03,"25",0.189775837957266
2013-01-24,"25",0.0662439994762373
2013-03-17,"25",0.40420951026788
2013-05-08,"25",0.263876562855652
2013-02-28,"25",0.267077173367622
2013-04-21,"25",0.304624263588767
2013-02-11,"25",0.16248885969055
2013-04-04,"25",0.242450312604674
2013-01-25,"25",0.0662384728999957
2013-03-18,"25",0.392595602881761
2013-05-09,"25",0.251081881551055
2013-03-01,"25",0.151379988034669
2013-04-22,"25",0.293679785698668
2013-02-12,"25",0.136194326121575
2013-04-05,"25",0.357511886520101
2013-01-26,"25",0.0732913917418903
2013-03-19,"25",0.388505569198626
2013-05-10,"25",0.251266708390727
2013-03-02,"25",0.230606602813212
2013-04-23,"25",0.319000201361107
2013-02-13,"25",0.271555570957247
2013-04-06,"25",0.359251989892059
2013-01-27,"25",0.0423739904134845
2013-03-20,"25",0.421020015172255
2013-05-11,"25",0.239753741475462
2013-03-03,"25",0.270608785795087
2013-04-24,"25",0.317308979648187
2013-02-14,"25",0.322912048311935
2013-04-07,"25",0.387216161195232
2013-01-28,"25",0.0291630757722705
2013-03-21,"25",0.391345370761705
2013-05-12,"25",0.239639219578925
2013-03-04,"25",0.395719544789041
2013-04-25,"25",0.299418844834973
2013-02-15,"25",0.261664375109751
2013-04-08,"25",0.414534066716358
2013-01-29,"25",0.107584079718973
2013-03-22,"25",0.376681526896706
2013-05-13,"25",0.190103381370738
2013-03-05,"25",0.433087411895099
2013-04-26,"25",0.321145920600284
2013-02-16,"25",0.275244815484655
2013-04-09,"25",0.367020452282311
2013-01-30,"25",0.108482049443182
2013-03-23,"25",0.407889648553948
2013-05-14,"25",0.240639393381487
2013-03-06,"25",0.418384685536489
2013-04-27,"25",0.319051894569182
2013-02-17,"25",0.353759959750014
2013-04-10,"25",0.39620046897299
2013-01-31,"25",0.153355171281824
2013-03-24,"25",0.44992507067785
2013-05-15,"25",0.223312270340715
2013-03-07,"25",0.433473326193361
2013-04-28,"25",0.32914095792377
2013-02-18,"25",0.332839015206839
2013-04-11,"25",0.40090845114596
2013-02-01,"25",0.0882275338553223
2013-03-25,"25",0.452171307062352
2013-05-16,"25",0.260273424304737
2013-03-08,"25",0.365365583204517
2013-04-29,"25",0.316347389307917
2013-02-19,"25",0.404616532944355
2013-04-12,"25",0.383116035793522
2013-02-02,"25",0.102668252905963
2013-03-26,"25",0.399751460244966
2013-05-17,"25",0.2735330810728
2013-03-09,"25",0.41248054469276
2013-04-30,"25",0.286665678644742
2013-02-20,"25",0.364820479253101
2013-04-13,"25",0.408227995440492
2013-02-03,"25",0.173678191383799
2013-03-27,"25",0.357956599586456
2013-05-18,"25",0.247645985930345
2013-03-10,"25",0.419359127854662
2013-05-01,"25",0.28235565128324
2013-02-21,"25",0.384668460720621
2013-04-14,"25",0.394297475185144
2013-02-04,"25",0.200516590779327
2013-03-28,"25",0.36839555340214
2013-05-19,"25",0.235909184725197
2013-03-11,"25",0.36237407597929
2013-05-02,"25",0.226169072572692
2013-02-22,"25",0.374364702974384
2013-04-15,"25",0.333503177137775
2013-02-05,"25",0.234898605248997
2013-03-29,"25",0.41150217629187
2013-05-20,"25",0.21754859474062
2013-03-12,"25",0.392026014027842
2013-05-03,"25",0.271590085223207
2013-02-23,"25",0.185332328333429
2013-04-16,"25",0.207704263524348
2013-02-06,"25",0.263404993342447
2013-03-30,"25",0.430095023917284
2013-05-21,"25",0.238991041362535
2013-03-13,"25",0.444246782645864
2013-05-04,"25",0.255986413157933
2013-05-04,"35",0.491876594668125
2013-02-24,"35",0.389602864888337
2013-04-17,"35",0.608474221227206
2013-02-07,"35",0.223039119660723
2013-03-31,"35",0.548624608376865
2013-01-21,"35",0.102202357723428
2013-03-14,"35",0.378587604820626
2013-05-05,"35",0.506848188909542
2013-02-25,"35",0.341741326755512
2013-04-18,"35",0.661869597752901
2013-02-08,"35",0.212715181562295
2013-04-01,"35",0.680922923449996
2013-01-22,"35",0.0786320028490717
2013-03-15,"35",0.352314039667044
2013-05-06,"35",0.475566926023317
2013-02-26,"35",0.357698708168436
2013-04-19,"35",0.536312717233115
2013-02-09,"35",0.21329040911246
2013-04-02,"35",0.696540303372753
2013-01-23,"35",0.0533367997014137
2013-03-16,"35",0.596880070261931
2013-05-07,"35",0.455643373496239
2013-02-27,"35",0.408023920912498
2013-04-20,"35",0.438571814482957
2013-02-10,"35",0.204857685400953
2013-04-03,"35",0.295454895045026
2013-01-24,"35",0.075910472152356
2013-03-17,"35",0.553774925831509
2013-05-08,"35",0.527537785921014
2013-02-28,"35",0.268259346513393
2013-04-21,"35",0.591745145677777
2013-02-11,"35",0.147690198045724
2013-04-04,"35",0.379480578467103
2013-01-25,"35",0.0774884098127444
2013-03-18,"35",0.557477317556461
2013-05-09,"35",0.502305999407672
2013-03-01,"35",0.160990064446223
2013-04-22,"35",0.561463316059874
2013-02-12,"35",0.128165881673627
2013-04-05,"35",0.569546525759927
2013-01-26,"35",0.07843588912864
2013-03-19,"35",0.55017712240329
2013-05-10,"35",0.500262807416563
2013-03-02,"35",0.255026281290205
2013-04-23,"35",0.604442650406559
2013-02-13,"35",0.25910077107006
2013-04-06,"35",0.575728870781657
2013-01-27,"35",0.0453927091524529
2013-03-20,"35",0.60224741895533
2013-05-11,"35",0.467796661995938
2013-03-03,"35",0.310587741971535
2013-04-24,"35",0.610162822093871
2013-02-14,"35",0.311546116762258
2013-04-07,"35",0.641640057050503
2013-01-28,"35",0.0269410895700517
2013-03-21,"35",0.566154578073305
2013-05-12,"35",0.468505772933449
2013-03-04,"35",0.463964938187984
2013-04-25,"35",0.580806877100418
2013-02-15,"35",0.259334857283549
2013-04-08,"35",0.684509935503659
2013-01-29,"35",0.0941800288992471
2013-03-22,"35",0.550610215888092
2013-05-13,"35",0.367728963036964
2013-03-05,"35",0.517958361373665
2013-04-26,"35",0.606067009803641
2013-02-16,"35",0.275527206356
2013-04-09,"35",0.608126314368763
2013-01-30,"35",0.091962896750371
2013-03-23,"35",0.606165495620155
2013-05-14,"35",0.470711197140252
2013-03-06,"35",0.502327077739316
2013-04-27,"35",0.61315796580258
2013-02-17,"35",0.350274566588499
2013-04-10,"35",0.666375623968302
2013-01-31,"35",0.126873379685112
2013-03-24,"35",0.671306463243209
2013-05-15,"35",0.441721603751354
2013-03-07,"35",0.531016205903031
2013-04-28,"35",0.619996818092393
2013-02-18,"35",0.332197979275352
2013-04-11,"35",0.687313970305314
2013-02-01,"35",0.0682878114082817
2013-03-25,"35",0.685868737009926
2013-05-16,"35",0.493811591627806
2013-03-08,"35",0.449847407384544
2013-04-29,"35",0.599034955432852
2013-02-19,"35",0.391049798656982
2013-04-12,"35",0.658393690216826
2013-02-02,"35",0.0796433923765712
2013-03-26,"35",0.608868596340508
2013-05-17,"35",0.52509145555673
2013-03-09,"35",0.517497238809549
2013-04-30,"35",0.538132711278539
2013-02-20,"35",0.35504560050047
2013-04-13,"35",0.717782597633999
2013-02-03,"35",0.134316265437594
2013-03-27,"35",0.553582060032027
2013-05-18,"35",0.481124330648411
2013-03-10,"35",0.520116577876072
2013-05-01,"35",0.533598312398851
2013-02-21,"35",0.369947997638513
2013-04-14,"35",0.70286937909397
2013-02-04,"35",0.157717489727213
2013-03-28,"35",0.563426950673803
2013-05-19,"35",0.469541056003334
2013-03-11,"35",0.458219066764412
2013-05-02,"35",0.459093603834699
2013-02-22,"35",0.348910910129263
2013-04-15,"35",0.595154834998374
2013-02-05,"35",0.18901873850968
2013-03-29,"35",0.647137399120788
2013-05-20,"35",0.425403385114611
2013-03-12,"35",0.497660687123948
2013-05-03,"35",0.54670856643801
2013-02-23,"35",0.170872552370993
2013-04-16,"35",0.380687871759493
2013-02-06,"35",0.216697893085822
2013-03-30,"35",0.668824556586656
2013-05-21,"35",0.461727093882973
2013-03-13,"35",0.566067836082835
2013-03-31,"1000",1.72153076636034
2013-01-21,"1000",0.138734735925577
2013-03-14,"1000",0.831393160926887
2013-05-05,"1000",2.43530186718261
2013-02-25,"1000",0.575014928194361
2013-04-18,"1000",2.81055426314473
2013-02-08,"1000",0.24966286052818
2013-04-01,"1000",2.15939738138552
2013-01-22,"1000",0.120599279949881
2013-03-15,"1000",0.79462773019013
2013-05-06,"1000",2.28481605973611
2013-02-26,"1000",0.601796360472141
2013-04-19,"1000",2.22384932110764
2013-02-09,"1000",0.245339104748528
2013-04-02,"1000",2.26805102206159
2013-01-23,"1000",0.088579943192721
2013-03-16,"1000",1.36382488881015
2013-05-07,"1000",2.3257226876216
2013-02-27,"1000",0.685555388005848
2013-04-20,"1000",1.87785435296341
2013-02-10,"1000",0.239801167176049
2013-04-03,"1000",0.984176669014312
2013-01-24,"1000",0.136363188857935
2013-03-17,"1000",1.26235381545955
2013-05-08,"1000",2.64109339332081
2013-02-28,"1000",0.458215577913897
2013-04-21,"1000",2.48554434753603
2013-02-11,"1000",0.175248853394554
2013-04-04,"1000",1.29103223397546
2013-01-25,"1000",0.151500716043657
2013-03-18,"1000",1.25891671398293
2013-05-09,"1000",2.52262645355384
2013-03-01,"1000",0.274054943690178
2013-04-22,"1000",2.4450719582678
2013-02-12,"1000",0.154174048199954
2013-04-05,"1000",1.96394948441259
2013-01-26,"1000",0.153900895008916
2013-03-19,"1000",1.28573227811795
2013-05-10,"1000",2.53347815266328
2013-03-02,"1000",0.433310909407892
2013-04-23,"1000",2.6783766415869
2013-02-13,"1000",0.314898728878234
2013-04-06,"1000",2.02416010612669
