"Date","volume","carbon_day"
2013-02-15,"5",5.36552759750993
2013-02-15,"10",5.99732708171197
2013-02-15,"15",6.46937489095072
2013-02-15,"20",6.74208934809768
2013-02-15,"25",6.77486142071294
2013-02-15,"35",6.48220315485732
2013-02-15,"1000",8.62884438197734
2013-02-16,"5",5.43004643063068
2013-02-16,"10",6.07046773205293
2013-02-16,"15",6.55342500715133
2013-02-16,"20",6.82295010660565
2013-02-16,"25",6.84606587866653
2013-02-16,"35",6.55573083467391
2013-02-16,"1000",8.71928686333772
2013-02-17,"5",6.73392256035197
2013-02-17,"10",7.53423659592355
2013-02-17,"15",8.14561194793654
2013-02-17,"20",8.45755507258013
2013-02-17,"25",8.46480674809373
2013-02-17,"35",8.10940727527622
2013-02-17,"1000",10.7814888633016
2013-02-18,"5",6.20646195833758
2013-02-18,"10",6.9398212228726
2013-02-18,"15",7.500488638492
2013-02-18,"20",7.79855830939583
2013-02-18,"25",7.80863216203492
2013-02-18,"35",7.48690718415542
2013-02-18,"1000",9.94472571265377
2013-02-19,"5",7.28089133121924
2013-02-19,"10",8.15163527293788
2013-02-19,"15",8.81440666552374
2013-02-19,"20",9.14047280817759
2013-02-19,"25",9.14998831353684
2013-02-19,"35",8.75458886346047
2013-02-19,"1000",11.6553205180408
2013-02-20,"5",6.43802018668305
2013-02-20,"10",7.20812800903242
2013-02-20,"15",7.79050170931616
2013-02-20,"20",8.08160695846315
2013-02-20,"25",8.09641233102492
2013-02-20,"35",7.7415140681218
2013-02-20,"1000",10.3135594618499
2013-02-21,"5",6.66240206958342
2013-02-21,"10",7.45863451925321
2013-02-21,"15",8.06043054677946
2013-02-21,"20",8.36376606722257
2013-02-21,"25",8.38035936448277
2013-02-21,"35",8.01344502649717
2013-02-21,"1000",10.6751658538578
2013-02-22,"5",6.36218962463605
2013-02-22,"10",7.12062042498615
2013-02-22,"15",7.69231952605208
2013-02-22,"20",7.98811260324879
2013-02-22,"25",8.0085823096876
2013-02-22,"35",7.6582228982562
2013-02-22,"1000",10.2013672798211
2013-02-23,"5",3.08037217086834
2013-02-23,"10",3.44157055815817
2013-02-23,"15",3.71004231694451
2013-02-23,"20",3.8716031000322
2013-02-23,"25",3.89416832749075
2013-02-23,"35",3.72614605386356
2013-02-23,"1000",4.95965166467952
2013-02-24,"5",6.88869132686696
2013-02-24,"10",7.71517194073172
2013-02-24,"15",8.34005283846794
2013-02-24,"20",8.64533984231923
2013-02-24,"25",8.65841798269149
2013-02-24,"35",8.27605249694004
2013-02-24,"1000",11.0298186421507
2013-02-25,"5",5.99814431244565
2013-02-25,"10",6.71553343755486
2013-02-25,"15",7.25688549284268
2013-02-25,"20",7.52926422886106
2013-02-25,"25",7.54488425158521
2013-02-25,"35",7.21289028718374
2013-02-25,"1000",9.61102067421237
2013-02-26,"5",6.11504513445829
2013-02-26,"10",6.84498678397159
2013-02-26,"15",7.39589015146128
2013-02-26,"20",7.67716943331596
2013-02-26,"25",7.69469190936241
2013-02-26,"35",7.3577690598957
2013-02-26,"1000",9.80164989383426
2013-02-27,"5",6.68732222662647
2013-02-27,"10",7.49038147457198
2013-02-27,"15",8.09873481072682
2013-02-27,"20",8.39226598789404
2013-02-27,"25",8.40239417858629
2013-02-27,"35",8.0318149469769
2013-02-27,"1000",10.703745798395
2013-02-28,"5",4.28458931403963
2013-02-28,"10",4.79704106873503
2013-02-28,"15",5.18297088029075
2013-02-28,"20",5.37813380715246
2013-02-28,"25",5.39018542686544
2013-02-28,"35",5.1522854441737
2013-02-28,"1000",6.86627760066264
2013-03-01,"5",2.44804902942214
2013-03-01,"10",2.73380812721667
2013-03-01,"15",2.94554283164402
2013-03-01,"20",3.07776078721818
2013-03-01,"25",3.09822399366286
2013-03-01,"35",2.96522254258391
2013-03-01,"1000",3.94576210476243
2013-03-02,"5",3.72437606013043
2013-03-02,"10",4.15931280267618
2013-03-02,"15",4.48291333182127
2013-03-02,"20",4.68244287547706
2013-03-02,"25",4.71164625599462
2013-03-02,"35",4.5103359619714
2013-03-02,"1000",6.00053219358858
2013-03-03,"5",4.37115982609575
2013-03-03,"10",4.88593997483141
2013-03-03,"15",5.27026803900867
2013-03-03,"20",5.49249584679085
2013-03-03,"25",5.51951223726295
2013-03-03,"35",5.28069011203839
2013-03-03,"1000",7.02997984689951
2013-03-04,"5",6.40435996887662
2013-03-04,"10",7.16566670387512
2013-03-04,"15",7.74407972981253
2013-03-04,"20",8.04341451218652
2013-03-04,"25",8.05759529192108
2013-03-04,"35",7.71409032349697
2013-03-04,"1000",10.2630401007031
2013-03-05,"5",7.00292542614749
2013-03-05,"10",7.83929146004279
2013-03-05,"15",8.47526383828977
2013-03-05,"20",8.79235991204313
2013-03-05,"25",8.80347063446903
2013-03-05,"35",8.42397844850911
2013-03-05,"1000",11.2137821240014
2013-03-06,"5",6.75382117861644
2013-03-06,"10",7.56188349445152
2013-03-06,"15",8.17488793296598
2013-03-06,"20",8.47821477968118
2013-03-06,"25",8.4901587719879
2013-03-06,"35",8.12034596165181
2013-03-06,"1000",10.8150319526103
2013-03-07,"5",6.99185914745827
2013-03-07,"10",7.83058124722495
2013-03-07,"15",8.46967476730716
2013-03-07,"20",8.77580150516317
2013-03-07,"25",8.78143202250925
2013-03-07,"35",8.39963825506
2013-03-07,"1000",11.1862626588167
2013-03-08,"5",5.87511401317185
2013-03-08,"10",6.57470306019785
2013-03-08,"15",7.10708713957559
2013-03-08,"20",7.37800227782377
2013-03-08,"25",7.38915520402898
2013-03-08,"35",7.07319280583516
2013-03-08,"1000",9.41189862790579
2013-03-09,"5",6.62729836289834
2013-03-09,"10",7.42148370296497
2013-03-09,"15",8.02484938637584
2013-03-09,"20",8.31859823204287
2013-03-09,"25",8.32791074001294
2013-03-09,"35",7.96454620578526
2013-03-09,"1000",10.6085485482223
2013-03-10,"5",6.62064899844828
2013-03-10,"10",7.41365601959516
2013-03-10,"15",8.0157265904684
2013-03-10,"20",8.31043816192591
2013-03-10,"25",8.32077113076388
2013-03-10,"35",7.95760413260632
2013-03-10,"1000",10.5993986597591
2013-03-11,"5",5.70667392342676
2013-03-11,"10",6.38857555930306
2013-03-11,"15",6.9042556520709
2013-03-11,"20",7.16412148466154
2013-03-11,"25",7.17798514365639
2013-03-11,"35",6.86422317941505
2013-03-11,"1000",9.14351187329737
2013-03-12,"5",6.06540462026845
2013-03-12,"10",6.78825021100315
2013-03-12,"15",7.33462306239533
2013-03-12,"20",7.61590248194895
2013-03-12,"25",7.63332612813486
2013-03-12,"35",7.30135102436405
2013-03-12,"1000",9.7232612524038
2013-03-13,"5",6.77750733131444
2013-03-13,"10",7.5921914203043
2013-03-13,"15",8.21552116829196
2013-03-13,"20",8.50557778210134
2013-03-13,"25",8.50512727615622
2013-03-13,"35",8.13583151548819
2013-03-13,"1000",10.8343358811618
2013-03-14,"5",4.35860088736969
2013-03-14,"10",4.87507931610423
2013-03-14,"15",5.2619227960785
2013-03-14,"20",5.47444699998851
2013-03-14,"25",5.49566992418408
2013-03-14,"35",5.25590045513868
2013-03-14,"1000",7.00002969154138
2013-03-15,"5",3.97172670940912
2013-03-15,"10",4.44055524126311
2013-03-15,"15",4.79080509746433
2013-03-15,"20",4.98978756444694
2013-03-15,"25",5.01262535611916
2013-03-15,"35",4.79488299171701
2013-03-15,"1000",6.384527140527
2013-03-16,"5",6.5496974933367
2013-03-16,"10",7.33952417575392
2013-03-16,"15",7.93937026773311
2013-03-16,"20",8.21725978812633
2013-03-16,"25",8.22102548020853
2013-03-16,"35",7.85664123618157
2013-03-16,"1000",10.4731268804807
2013-03-17,"5",5.90339571285166
2013-03-17,"10",6.5833723486579
2013-03-17,"15",7.17954011371654
2013-03-17,"20",7.44784837544636
2013-03-17,"25",7.35369513316383
2013-03-17,"35",7.15041395346913
2013-03-17,"1000",9.36242873291133
2013-03-18,"5",5.66518285297546
2013-03-18,"10",6.29615927867964
2013-03-18,"15",6.99142468587551
2013-03-18,"20",7.2031352089163
2013-03-18,"25",7.02894475794749
2013-03-18,"35",6.97009590750274
2013-03-18,"1000",8.94626238582537
2013-03-19,"5",5.56556783936911
2013-03-19,"10",6.2018137955981
2013-03-19,"15",6.76346511436826
2013-03-19,"20",7.02453410031524
2013-03-19,"25",6.94416250820067
2013-03-19,"35",6.75184550595163
2013-03-19,"1000",8.84019316831942
2013-03-20,"5",6.00308351847535
2013-03-20,"10",6.69877008263991
2013-03-20,"15",7.27498999385828
2013-03-20,"20",7.55725799085253
2013-03-20,"25",7.51284628201272
2013-03-20,"35",7.25588852422809
2013-03-20,"1000",9.56528463308647
2013-03-21,"5",5.56016514099111
2013-03-21,"10",6.21544039951895
2013-03-21,"15",6.7356366120352
2013-03-21,"20",6.98786583051366
2013-03-21,"25",6.97175788047049
2013-03-21,"35",6.69779132977499
2013-03-21,"1000",8.87859952665462
2013-03-22,"5",5.35041231962811
2013-03-22,"10",6.00243281654198
2013-03-22,"15",6.4994980621293
2013-03-22,"20",6.70758904121233
2013-03-22,"25",6.6994314853725
2013-03-22,"35",6.3974233669305
2013-03-22,"1000",8.53559830246969
2013-03-23,"5",5.77650178965136
2013-03-23,"10",6.47667801574192
2013-03-23,"15",7.00888263815834
2013-03-23,"20",7.24443605202662
2013-03-23,"25",7.24250890187842
2013-03-23,"35",6.91827311191677
2013-03-23,"1000",9.22703707312639
2013-03-24,"5",6.36104094669511
2013-03-24,"10",7.13155276800671
2013-03-24,"15",7.71805159603423
2013-03-24,"20",7.97811093416616
2013-03-24,"25",7.97573035559367
2013-03-24,"35",7.62002344759881
2013-03-24,"1000",10.1610780152873
2013-03-25,"5",6.3779891150416
2013-03-25,"10",7.14756485149096
2013-03-25,"15",7.73374879609186
2013-03-25,"20",8.00181401736316
2013-03-25,"25",8.00236526801038
2013-03-25,"35",7.6491803059633
2013-03-25,"1000",10.1945698774859
2013-03-26,"5",5.61228967002784
2013-03-26,"10",6.28187078801248
2013-03-26,"15",6.78700145187852
2013-03-26,"20",7.04620178469383
2013-03-26,"25",7.06304075702111
2013-03-26,"35",6.75386602883307
2013-03-26,"1000",8.99699407162094
2013-03-27,"5",5.02728788950045
2013-03-27,"10",5.63219784394584
2013-03-27,"15",6.0904604660937
2013-03-27,"20",6.3080539087398
2013-03-27,"25",6.31421678171575
2013-03-27,"35",6.03448017406529
2013-03-27,"1000",8.04379683319905
2013-03-28,"5",5.10636150658198
2013-03-28,"10",5.72753934780482
2013-03-28,"15",6.20082470867801
2013-03-28,"20",6.40246039147555
2013-03-28,"25",6.39661166544959
2013-03-28,"35",6.10908099259068
2013-03-28,"1000",8.14963069633144
2013-03-29,"5",5.73581442935753
2013-03-29,"10",6.3838321370398
2013-03-29,"15",6.99169018591153
2013-03-29,"20",7.25693093180652
2013-03-29,"25",7.13341642531547
2013-03-29,"35",6.97955314562204
2013-03-29,"1000",9.08049128744917
2013-03-30,"5",5.86960010923478
2013-03-30,"10",6.55137311240157
2013-03-30,"15",7.11069435526548
2013-03-30,"20",7.38637417625746
2013-03-30,"25",7.34048809725989
2013-03-30,"35",7.0904411563683
2013-03-30,"1000",9.34612345125396
2013-03-31,"5",4.80617386473655
2013-03-31,"10",5.3789617729817
2013-03-31,"15",5.81120141731791
2013-03-31,"20",6.03465878841666
2013-03-31,"25",6.04957960031549
2013-03-31,"35",5.78567211098226
2013-03-31,"1000",7.7059389479356
2013-04-01,"5",5.86031251977816
2013-04-01,"10",6.5556813416984
2013-04-01,"15",7.08924217093721
2013-04-01,"20",7.36147809149086
2013-04-01,"25",7.36434966398069
2013-04-01,"35",7.05980366268514
2013-04-01,"1000",9.37926879871124
2013-04-02,"5",5.96357863675625
2013-04-02,"10",6.66738346901888
2013-04-02,"15",7.22617527148942
2013-04-02,"20",7.49537025133432
2013-04-02,"25",7.46875776297486
2013-04-02,"35",7.1842680337192
2013-04-02,"1000",9.51078523342536
2013-04-03,"5",2.47511390211766
2013-04-03,"10",2.76449462076622
2013-04-03,"15",2.97918397914088
2013-04-03,"20",3.11147271011354
2013-04-03,"25",3.1312274888731
2013-04-03,"35",2.99659371021721
2013-04-03,"1000",3.98785327156109
2013-04-04,"5",3.15959058019761
2013-04-04,"10",3.5267451242744
2013-04-04,"15",3.80527105265181
2013-04-04,"20",3.97445960190885
2013-04-04,"25",3.99386441528031
2013-04-04,"35",3.82905373224399
2013-04-04,"1000",5.08610995588581
2013-04-05,"5",4.67060782372834
2013-04-05,"10",5.2141889222531
2013-04-05,"15",5.63895449915998
2013-04-05,"20",5.87581121465756
2013-04-05,"25",5.87975274975323
2013-04-05,"35",5.65215283278885
2013-04-05,"1000",7.48708128041647
2013-04-06,"5",4.68619557536535
2013-04-06,"10",5.2285980724608
2013-04-06,"15",5.6672122058518
2013-04-06,"20",5.90168112611452
2013-04-06,"25",5.89884398315803
2013-04-06,"35",5.6844843456503
2013-04-06,"1000",7.51102376977168
2013-04-07,"5",5.09133861975387
2013-04-07,"10",5.6617647603572
2013-04-07,"15",6.23432841136316
2013-04-07,"20",6.45185384627172
2013-04-07,"25",6.34777446763238
2013-04-07,"35",6.23200634868318
2013-04-07,"1000",8.07976431325196
2013-04-08,"5",5.42285575645377
2013-04-08,"10",6.03832534301422
2013-04-08,"15",6.6167470777053
2013-04-08,"20",6.85746146587129
2013-04-08,"25",6.78468452038629
2013-04-08,"35",6.61496010339553
2013-04-08,"1000",8.63715816171634
2013-04-09,"5",4.83019135042166
2013-04-09,"10",5.39026174541961
2013-04-09,"15",5.8328720471017
2013-04-09,"20",6.07809880374707
2013-04-09,"25",6.07928602702351
2013-04-09,"35",5.8474083444553
2013-04-09,"1000",7.74073165620316
2013-04-10,"5",5.23142018332328
2013-04-10,"10",5.83008872432923
2013-04-10,"15",6.3825257740339
2013-04-10,"20",6.60793924105494
2013-04-10,"25",6.55210636611007
2013-04-10,"35",6.37561187492129
2013-04-10,"1000",8.34175910564851
2013-04-11,"5",5.36865645838891
2013-04-11,"10",5.98435433559781
2013-04-11,"15",6.57064331202303
2013-04-11,"20",6.78647905311998
2013-04-11,"25",6.71100723702324
2013-04-11,"35",6.543377255217
2013-04-11,"1000",8.54452521221525
2013-04-12,"5",5.16395248165606
2013-04-12,"10",5.77147744541386
2013-04-12,"15",6.25099855094843
2013-04-12,"20",6.49318729611234
2013-04-12,"25",6.49283268162206
2013-04-12,"35",6.23716508051776
2013-04-12,"1000",8.26882924109677
2013-04-13,"5",5.58676283078808
2013-04-13,"10",6.23601855178291
2013-04-13,"15",6.78485273680995
2013-04-13,"20",7.03991095061875
2013-04-13,"25",7.00576019154157
2013-04-13,"35",6.76643566875231
2013-04-13,"1000",8.9208001038666
2013-04-14,"5",5.47107122326308
2013-04-14,"10",6.1164478692808
2013-04-14,"15",6.63996981038798
2013-04-14,"20",6.88018992784804
2013-04-14,"25",6.85353718248286
2013-04-14,"35",6.59352516700091
2013-04-14,"1000",8.72804373031436
2013-04-15,"5",4.66211920277306
2013-04-15,"10",5.2151316022888
2013-04-15,"15",5.63276317540644
2013-04-15,"20",5.85573353075194
2013-04-15,"25",5.87247699681406
2013-04-15,"35",5.61946181447792
2013-04-15,"1000",7.47986837665455
2013-04-16,"5",2.93980646096641
2013-04-16,"10",3.27765237801599
2013-04-16,"15",3.55840972469881
2013-04-16,"20",3.70673598963977
2013-04-16,"25",3.70588815861787
2013-04-16,"35",3.5770950660008
2013-04-16,"1000",4.71874514442599
2013-04-17,"5",4.7529028910143
2013-04-17,"10",5.2987317081206
2013-04-17,"15",5.75007942504075
2013-04-17,"20",5.98551836077829
2013-04-17,"25",5.95885488557539
2013-04-17,"35",5.75576314136632
2013-04-17,"1000",7.58626186823752
2013-04-18,"5",5.21415501290466
2013-04-18,"10",5.81982178469869
2013-04-18,"15",6.30264302719173
2013-04-18,"20",6.55899856035698
2013-04-18,"25",6.5473277020785
2013-04-18,"35",6.30378010803458
2013-04-18,"1000",8.33610800243368
2013-04-19,"5",4.12854307583481
2013-04-19,"10",4.58055459773994
2013-04-19,"15",5.16218702885062
2013-04-19,"20",5.27094304145203
2013-04-19,"25",5.13015697881709
2013-04-19,"35",5.14380512245445
2013-04-19,"1000",6.52909262311282
2013-04-20,"5",3.41285987280815
2013-04-20,"10",3.7943558392168
2013-04-20,"15",4.16087093077456
2013-04-20,"20",4.32303297407899
2013-04-20,"25",4.28742786355234
2013-04-20,"35",4.18642988351546
2013-04-20,"1000",5.45769873759832
2013-04-21,"5",4.55089397974828
2013-04-21,"10",5.04041723132045
2013-04-21,"15",5.69439257801772
2013-04-21,"20",5.82413827693051
2013-04-21,"25",5.64438614517505
2013-04-21,"35",5.68927025503343
2013-04-21,"1000",7.18239206224546
2013-04-22,"5",4.42851368277553
2013-04-22,"10",4.92319953069922
2013-04-22,"15",5.44644103384372
2013-04-22,"20",5.62051952517069
2013-04-22,"25",5.51903816298116
2013-04-22,"35",5.43794169966833
2013-04-22,"1000",7.02512397723049
2013-04-23,"5",4.80762942021402
2013-04-23,"10",5.34662440612787
2013-04-23,"15",5.91222729884752
2013-04-23,"20",6.09899377751243
2013-04-23,"25",5.98546575633426
2013-04-23,"35",5.89839104978192
2013-04-23,"1000",7.61882246123468
2013-04-24,"5",4.78525047668643
2013-04-24,"10",5.31087266957539
2013-04-24,"15",5.93600167307654
2013-04-24,"20",6.09863151444381
2013-04-24,"25",5.94440078540102
2013-04-24,"35",5.92651501921784
2013-04-24,"1000",7.56536352875507
2013-04-25,"5",4.58003623358371
2013-04-25,"10",5.08142219256948
2013-04-25,"15",5.69392338902864
2013-04-25,"20",5.84130453070377
2013-04-25,"25",5.69055354493207
2013-04-25,"35",5.68506680674542
2013-04-25,"1000",7.24213057545312
2013-04-26,"5",4.88212360173262
2013-04-26,"10",5.4366075945336
2013-04-26,"15",5.99815172602241
2013-04-26,"20",6.18229401954518
2013-04-26,"25",6.09394644196738
2013-04-26,"35",5.97931789502854
2013-04-26,"1000",7.75788693102545
2013-04-27,"5",4.92200224805864
2013-04-27,"10",5.4789888362058
2013-04-27,"15",6.03580666434752
2013-04-27,"20",6.23561192019604
2013-04-27,"25",6.14359044022042
2013-04-27,"35",6.02152537750766
2013-04-27,"1000",7.82110264589038
2013-04-28,"5",5.06175821143215
2013-04-28,"10",5.6542569651404
2013-04-28,"15",6.19407788115443
2013-04-28,"20",6.384316621239
2013-04-28,"25",6.32799016771224
2013-04-28,"35",6.13816456346096
2013-04-28,"1000",8.05878533840715
2013-04-29,"5",4.93825742065852
2013-04-29,"10",5.51085485859576
2013-04-29,"15",6.01101008813081
2013-04-29,"20",6.227384739202
2013-04-29,"25",6.1735019575498
2013-04-29,"35",5.97993443229303
2013-04-29,"1000",7.86085709205573
2013-04-30,"5",4.42950561649361
2013-04-30,"10",4.95194311173119
2013-04-30,"15",5.34576619460156
2013-04-30,"20",5.56567380637203
2013-04-30,"25",5.58557721550776
2013-04-30,"35",5.34766242297369
2013-04-30,"1000",7.11398386080549
2013-05-01,"5",4.435624479769
2013-05-01,"10",4.96091143359613
2013-05-01,"15",5.35962448030531
2013-05-01,"20",5.57199499592335
2013-05-01,"25",5.58592355209093
2013-05-01,"35",5.34779968609925
2013-05-01,"1000",7.11461355259288
2013-05-02,"5",3.66122736126876
2013-05-02,"10",4.05613988378088
2013-05-02,"15",4.59016902389673
2013-05-02,"20",4.68530915899143
2013-05-02,"25",4.54426483421448
2013-05-02,"35",4.58046974986775
2013-05-02,"1000",5.78266968872348
2013-05-03,"5",4.45165798230752
2013-05-03,"10",4.94265993689539
2013-05-03,"15",5.50482376439131
2013-05-03,"20",5.66388041210332
2013-05-03,"25",5.54378460728373
2013-05-03,"35",5.50228733949677
2013-05-03,"1000",7.05576136377805
2013-05-04,"5",4.15134834682131
2013-05-04,"10",4.64661543768184
2013-05-04,"15",5.02357895317233
2013-05-04,"20",5.21245371439591
2013-05-04,"25",5.21721193958516
2013-05-04,"35",4.99468201119315
2013-05-04,"1000",6.64537936799088
2013-05-05,"5",4.10181215850159
2013-05-05,"10",4.54706685145457
2013-05-05,"15",5.13682141415721
2013-05-05,"20",5.24256227568874
2013-05-05,"25",5.09698845009774
2013-05-05,"35",5.12393542184693
2013-05-05,"1000",6.48646487547542
2013-05-06,"5",3.82640363941411
2013-05-06,"10",4.23936824969168
2013-05-06,"15",4.78571652339405
2013-05-06,"20",4.89340933223998
2013-05-06,"25",4.75722110069518
2013-05-06,"35",4.78652187066061
2013-05-06,"1000",6.05357841109677
2013-05-07,"5",3.82102706444706
2013-05-07,"10",4.26386419728286
2013-05-07,"15",4.61155095549064
2013-05-07,"20",4.80849345914271
2013-05-07,"25",4.8137653519677
2013-05-07,"35",4.6280954553978
2013-05-07,"1000",6.12966933863846
2013-05-08,"5",4.35218002351598
2013-05-08,"10",4.83841038066036
2013-05-08,"15",5.32449423786431
2013-05-08,"20",5.51604323220255
2013-05-08,"25",5.44022308477202
2013-05-08,"35",5.33494932508887
2013-05-08,"1000",6.92458036374975
2013-05-09,"5",4.12698345083709
2013-05-09,"10",4.59241626114165
2013-05-09,"15",5.05395565009138
2013-05-09,"20",5.22605434313099
2013-05-09,"25",5.16851201806294
2013-05-09,"35",5.05769850653935
2013-05-09,"1000",6.57969091921924
2013-05-10,"5",4.13315307430177
2013-05-10,"10",4.59546823616046
2013-05-10,"15",5.08475314995658
2013-05-10,"20",5.24506803801267
2013-05-10,"25",5.1644062259802
2013-05-10,"35",5.08461052834594
